Tiempo,Cantidad
2020-03-03,4
2020-03-04,7
2020-03-05,3
2020-03-06,14
2020-03-07,4
2020-03-08,3
2020-03-09,4
2020-03-10,1
2020-03-11,3
2020-03-12,7
2020-03-13,5
2020-03-14,4
2020-03-15,1
2020-03-17,3
2020-03-18,4
2020-03-19,3
2020-03-24,1
2020-03-25,1
2020-03-26,2
2020-03-27,1
2020-03-30,2
2020-04-02,1
2020-04-04,1
2020-04-05,1
2020-04-07,1
2020-04-11,1
2020-04-12,1
2020-04-13,1
2020-04-14,2
2020-04-16,1
2020-04-17,2
2020-04-20,2
