Tiempo,Cantidad
2020-03-25,2
2020-03-26,2
2020-04-02,1
2020-04-03,3
2020-04-04,1
2020-04-05,2
2020-04-06,2
2020-04-08,2
2020-04-09,1
2020-04-11,1
2020-04-12,1
2020-04-13,3
2020-04-14,2
2020-04-15,3
2020-04-17,5
