Tiempo,Cantidad
2020-01-09,18
2020-01-10,14
2020-01-11,15
2020-01-12,10
2020-01-13,9
2020-01-14,21
2020-01-15,13
2020-01-16,13
2020-01-17,16
2020-01-18,12
2020-01-19,6
2020-01-20,9
2020-01-21,9
2020-01-22,7
2020-01-23,11
2020-01-24,11
2020-01-25,15
2020-01-26,12
2020-01-27,13
2020-01-28,11
2020-01-29,11
2020-01-30,11
2020-01-31,12
2020-02-01,8
2020-02-02,14
2020-02-03,10
2020-02-04,14
2020-02-05,13
2020-02-06,13
2020-02-07,13
2020-02-08,11
2020-02-09,10
2020-02-10,11
2020-02-11,13
2020-02-12,10
2020-02-13,5
2020-02-14,15
2020-02-15,7
2020-02-17,10
2020-02-18,13
2020-02-19,12
2020-02-20,6
2020-02-21,7
2020-02-22,6
2020-02-23,5
2020-02-24,8
2020-02-25,12
2020-02-26,5
2020-02-27,7
2020-02-28,12
2020-02-29,14
2020-03-01,7
2020-03-02,8
2020-03-03,9
2020-03-04,16
2020-03-05,13
2020-03-06,17
2020-03-07,6
2020-03-08,7
2020-03-09,10
2020-03-10,9
2020-03-11,9
2020-03-12,11
2020-03-13,8
2020-03-14,12
2020-03-15,7
2020-03-16,9
2020-03-17,10
2020-03-18,8
2020-03-19,6
2020-03-20,2
2020-03-21,2
2020-03-22,2
2020-03-24,7
2020-03-25,1
2020-03-26,3
2020-03-27,1
2020-03-28,5
2020-03-29,1
2020-03-30,3
2020-03-31,2
2020-04-01,4
2020-04-02,4
2020-04-03,4
2020-04-04,4
2020-04-05,2
2020-04-06,5
2020-04-07,2
2020-04-08,6
2020-04-09,3
2020-04-10,2
2020-04-11,2
2020-04-12,3
2020-04-13,7
2020-04-14,4
2020-04-15,5
2020-04-16,2
2020-04-17,2
2020-04-18,5
2020-04-19,6
2020-04-20,3
