,feature1,feature2,feature3,feature4,feature5
357,"('hoy', -0.13580286363519556)","('arbol', 0.07100326816619296)","('ver', 0.04716570365721048)","('parque', -0.04075947889415488)","('lograron', -0.0018570402693509629)"
358,"('usar', 0.1397751453559579)","('uso', -0.11239499548862829)","('proporcional', 0.06591687913459902)","('csu', 0.06538130717285585)","('ahi', 0.02568299193343202)"
359,"('no', 2.790927498275849e-32)","('demora', -1.9892175823934208e-32)","('decir', 1.6262118759425995e-32)","('que', -1.0032550733309256e-32)","('en', 4.261933980805357e-33)"
360,"('bus', -0.19487516719977344)","('los', 0.026212856623621557)","('veia', -0.0021537037640121403)","('muchachos', 0.0019486259441863663)","('buses', 0.0014204226034381746)"
361,"('ley', -0.09121290407525909)","('laxitud', 0.026950231197031622)","('ante', 0.0006885865533144667)","('terrorismo', -0.0006651912308095107)","('organizado', 0.0005680854008409945)"
362,"('esmad', 0.30247230913883244)","('represion', -0.10839607349687903)","('mas', -0.03327982804959181)","('nota', -0.0029361503953681573)","('escusar', -0.00261134494799431)"
363,"('usan', 0.05040213476157933)","('los', -0.04350103397753795)","('edad', -0.025689066340966793)","('no', 0.0010418647611432654)","('protestas', -0.0007527353677689576)"
364,"('son', 0.18637085092758324)","('entrar', -0.17725577988294677)","('alla', 0.04178368273611104)","('para', 0.0011476902016183893)","('esconder', -0.0008501546900612557)"
365,"('los', -0.03677190581980753)","('las', -5.111723935681715e-06)","('de', -3.974347261485155e-06)","('bajas', -3.6302811208904145e-06)","('partes', -3.281091135173849e-06)"
366,"('estudiantil', 0.16835109277689167)","('asco', -0.12818151023562868)","('anos', -0.03908807553256877)","('hijueputa', 0.0007901384921106557)","('un', 0.000687436624728101)"
367,"('via', 0.21040067870799042)","('el', 3.7779978202043874e-05)","('consejos', 3.6613300277929214e-05)","('evitar', 3.0408155714316476e-05)","('para', 2.5272815299502946e-05)"
368,"('los', -0.1733038325849466)","('esmad', 0.1370972124368)","('son', 0.1170125919817025)","('vandalos', -0.0031765649506903014)","('indignacion', -0.0029889076542437315)"
369,"('bus', -0.2633796805619344)","('cual', 0.11682719655219376)","('via', 0.10765540448756224)","('ladron', -0.025276311202133837)","('despues', -0.001541771104767789)"
370,"('disminuir', -0.04969950094463199)","('director', -0.049165295951503894)","('prision', -0.009357649715326226)","('afectacion', -0.002029561790294011)","('afirmo', 0.000821577158004312)"
371,"('rural', -0.07301853202914559)","('farc', -0.06813622087261052)","('ataco', -0.009872498234769298)","('donde', -0.0017301605117452823)","('vivia', -0.0014736049143830514)"
372,"('un', 4.974072920215277e-32)","('hora', 4.674089177337847e-32)","('en', 3.0103754759737397e-32)","('una', 1.9728320932876394e-32)","('llevo', 1.3486595091306672e-32)"
373,"('pais', 0.17801956895303575)","('criminal', -0.09742468940308788)","('anos', -0.09317149738719344)","('que', -0.0026915905001148343)","('hermanita', 0.002682618269165693)"
374,"('bus', -0.10441693730656923)","('sitp', -0.09299774490599738)","('registrado', -0.0038064587169604667)","('llevaban', -0.003109219647103386)","('las', 0.003048635551811219)"
375,"('bus', -0.12140467686943537)","('los', 0.027137840167193936)","('doleful', 0.018518341396925268)","('aqui', 0.013704674911286012)","('anos', -0.013606325465707262)"
376,"('usted', 0.23893265268652866)","('bien', -0.08380987378577173)","('favor', 0.06492927372215236)","('senor', -0.06109782186399179)","('los', -0.05592796686441442)"
377,"('accion', 0.11700106241967854)","('cual', 0.08035883573647504)","('pro', -0.06842511893313714)","('los', -0.039824414194937596)","('smad', -0.03947383678676885)"
378,"('dio', -0.07706086281614816)","('imagen', -0.062269662721802295)","('orden', 0.02360922088538339)","('civil', 0.012719859040977196)","('comunicacion', 0.0068326174247370875)"
379,"('plan', -0.17096830763390947)","('social', 0.12324121617540942)","('los', -0.02626112738359257)","('urgente', 0.002901388245178745)","('codensa', -0.002174237897903501)"
380,"('pais', 0.2624110514310622)","('asi', -0.2325307664239503)","('patas', 0.0027983267722954735)","('victima', 0.002180148259600217)","('y', -0.0018263559163212888)"
381,"('pais', 0.27335590372702595)","('anos', -0.08917532304370773)","('dos', 0.008066335941215365)","('el', 0.0016860925691532498)","('en', -0.00136422268757132)"
382,"('los', -0.1802037718922754)","('alcaldes', 0.0937896836088572)","('usan', 0.022111287552226504)","('preparar', 0.003667750684329222)","('me', -0.0029547396635492607)"
383,"('sector', -0.13441441968087325)","('voy', 0.017343569708710774)","('mil', -0.0072387254502896065)","('mas', -0.005090475080249716)","('informar', 0.00269858462152824)"
384,"('ojo', 0.10748614397674373)","('cra', -0.09841925806894485)","('y', -9.17086396036386e-05)","('calles', -7.70709597034086e-05)","('entre', -7.420402747979723e-05)"
385,"('va', -0.10134002999433468)","('paz', 0.07503984105240376)","('estan', -0.02257201804292224)","('los', -0.015099444528509072)","('vandalizacion', 0.00973716733825969)"
386,"('mas', -0.0446099054954668)","('apoyo', -1.2481778667697086e-05)","('a', -9.880645031085241e-06)","('alcaldesa', -8.330569039298972e-06)","('la', -7.15123167216003e-06)"
387,"('tweet', 0.11983102036680475)","('actos', -0.09858972063102629)","('bien', -0.05172771475627484)","('parque', -0.038525530337281004)","('perdon', 0.03809810692680522)"
388,"('dia', 0.11567475898042441)","('casi', -0.08244407315483285)","('hp', -0.08105110992973019)","('frenon', 0.080437893795533)","('nariz', 0.07880413191708627)"
389,"('anos', -0.03153249000661306)","('inter', 0.028066591344635128)","('intencional', 0.0023435584188565683)","('espanol', 0.002329531489533702)","('gimnasio', 0.0004596127488785314)"
390,"('ser', -0.06917938424001305)","('violacion', 0.06595039051947418)","('mujer', -0.046760855270357476)","('iba', -0.03930703481092759)","('termino', -0.0017969340155157753)"
391,"('paz', 0.16564616208449187)","('de', 1.8475937459856022e-05)","('marchas', 1.3054972898074558e-05)","('jornada', 7.946410740215943e-06)","('nueva', 6.58450643587201e-06)"
392,"('pais', 0.15644393276496782)","('digital', -0.10250130566473525)","('pies', -0.057086954429887746)","('prevencion', 0.05296599311888397)","('facil', -0.020966044815889776)"
393,"('antros', 0.08071149350707939)","('los', -0.04982882812836876)","('que', 0.00032294125798442737)","('llamados', -0.00024752992771934006)","('duro', -0.00017863010978199785)"
394,"('ningun', -0.12215742767841867)","('ley', -0.038315820292782736)","('los', 0.01676322203034774)","('la', 0.0014287319893354245)","('ordenaron', 0.0011167454570517868)"
395,"('medellin', -0.10676518297911305)","('arma', 0.06436497613747943)","('anos', -0.018381312626716488)","('sandri', -0.016583664298288843)","('lizeth', -0.016334048753138278)"
396,"('cali', 0.10670958748848788)","('policial', -0.10240200601306566)","('relacion', -0.08818423411702912)","('mujer', -0.047502980152677066)","('la', 0.0029041668114057665)"
397,"('sitp', -0.2021394679999727)","('bus', -0.19358741074282745)","('dia', 0.14411004656592413)","('en', 0.007692491531174144)","('amanece', -0.005834122666806073)"
398,"('son', 0.1473051771777368)","('igual', 0.08348074674229437)","('coronavirus', -0.04976021185458918)","('los', -0.0497392995517972)","('comunicacion', -0.03332226444144152)"
399,"('sitp', -0.08092206007227745)","('bus', -0.07564162385016496)","('na', 0.016027034547730377)","('cra', -0.012632726082107385)","('cai', 0.011671052092943793)"
400,"('dia', 0.10319843003878593)","('crisis', -0.08357830907420521)","('total', 0.06982741824995892)","('ollas', 0.03971599113957375)","('los', -0.03932259059750083)"
401,"('celular', 0.16422851824398335)","('ocho', 0.1532557121866219)","('dias', -0.10094746519184711)","('familiar', 0.09611834638356412)","('gs', -0.07527551403819854)"
402,"('campus', 0.1239223469754571)","('entrar', -0.12008051706012823)","('los', -0.021954117990715307)","('sin', -0.02138291708165383)","('civil', 0.015097498742838802)"
403,"('ladron', -0.043837196131429695)","('de', 0.00011663137213123548)","('bicicletas', 0.00011635915934480116)",,
404,"('distrital', -0.17535000219810787)","('lopez', 0.05927050543161096)","('alcaldesa', -0.0001258078931357455)","('se', 9.225302858718218e-05)","('movilizaciones', 8.582350420716923e-05)"
405,"('los', -0.04253111586651388)","('control', 0.03933225019134053)","('estan', -0.034140200860754276)","('anticolados', -0.002015776857348974)","('de', 0.001458100033426959)"
406,"('armas', -0.09980787215303406)","('va', -0.08285447143326954)","('social', 0.06366924457896722)","('pues', 0.04917487417838541)","('alla', 0.028528239677989675)"
407,"('alcohol', 0.13750669810829513)","('distrital', -0.12168383268836408)","('uso', -0.0706386685438081)","('administracion', -0.010806087655094897)","('de', -0.002148492604303994)"
408,"('situacion', -0.11225685399470506)","('vias', 0.0884382113572206)","('mas', -0.01303237580128939)","('estar', 0.001439872420075705)","('como', -0.0013175577692842706)"
409,"('arma', 0.09470354777868191)","('apta', -0.04951978129134112)","('los', -0.04804210409642405)","('cargar', 0.0011212234333153202)","('positivos', 0.0010835820181146043)"
410,"('son', 0.13022345114684208)","('uso', -0.06735596794003543)","('normal', -0.03606053801259184)","('los', -0.03500686218078394)","('mas', -0.008222918518453791)"
411,"('mas', -0.044611352435274795)","('callo', -1.7891441028691848e-06)","('porque', 8.869148382542209e-07)","('me', -5.129705335904458e-07)","('es', -3.2182448497033116e-07)"
412,"('ciudad', 0.1560812070272433)","('industrial', 0.1033558193175824)","('dwm', -0.09314479850768526)","('hombre', -0.04714199913942877)","('anos', -0.0319224371084386)"
413,"('familiar', 0.236113287334315)","('sido', 4.6537665958725284e-05)","('nina', 3.617406242650234e-05)","('habria', 3.565163643297824e-05)","('secuestrada', 1.850938315042804e-05)"
414,"('lopez', 0.032180690591056695)","('los', -0.020036224630837568)","('lideres', -0.0075207170260406546)","('civil', 0.004099703512389136)","('afirma', 0.0007272449740848118)"
415,"('pues', 0.09186686949856764)","('mujer', -0.06549756759636449)","('no', 0.001965555478129899)","('que', -0.0016118269598925166)","('consigue', 0.0015421569765582195)"
416,"('los', -0.03454168154590712)","('interes', 0.002193837107649746)","('sitios', -7.941134395541183e-05)","('generamos', -6.230941485187176e-05)","('hurto', 6.1047722964122e-05)"
417,"('esmad', 0.22567614881299844)","('los', -0.1148877625055048)","('son', 0.11448612636225355)","('estudiantado', 0.0036088326465281693)","('con', -0.003285103997434246)"
418,"('seguir', -0.15707312837465726)","('pais', 0.13743996215556542)","('los', -0.0344699568970103)","('nos', -0.007453719951541976)","('corresponde', -0.0029640323458684594)"
419,"('mate', 0.30562458320308983)","('coronavirus', -0.09591610899020081)","('el', 0.0013488454845830057)","('bogota', 0.0007736337777301749)","('aumento', 0.0006777025694376765)"
420,"('son', 0.14368671490144522)","('asi', -0.07536472329208417)","('contribucion', -0.06889693559533777)","('mejor', -0.034831996023003395)","('los', -0.01413967752549252)"
421,"('corrupcion', 0.02684185325249971)","('denunciar', 5.749940274300445e-06)","('te', 4.858302707218842e-06)","('innecesario', 3.792113898344999e-06)","('parece', 3.700855591559655e-06)"
422,"('son', 0.1561741448890332)","('mal', -0.07591099216694784)","('pues', 0.06319969787699813)","('estas', -0.061008480498019234)","('sexuales', -0.0018913214955972343)"
423,"('distrital', -0.0712414288595679)","('inclusion', -0.054385425598311464)","('poblacion', 0.04105533493526774)","('formalizacion', -0.0307499769700092)","('administracion', -0.017386585208260315)"
424,"('caso', 1.2239268846170591e-32)","('en', -7.327344993477712e-33)","('este', -3.482634221207316e-33)","('policia', 2.9053912218533082e-33)","('la', -1.8150199714948938e-33)"
425,"('valor', 0.31956711635838125)","('total', 0.12391748997870633)","('mujer', -0.0950964662581056)","('la', 0.0032837121148237875)","('colmo', 0.00231315034912836)"
426,"('mas', -0.04461401372808895)","('casos', -5.372254850202236e-06)","('se', -3.970146626293217e-06)","('violencia', -2.6250098427595304e-06)","('de', -5.332516213128439e-07)"
427,"('caen', 0.3744265782935856)","('los', -0.10228036909889698)","('universidades', 0.0018444606419625114)","('banda', 0.0016205746028371934)","('que', 0.0006891104770011794)"
428,"('via', 0.1050826490446851)","('iba', -0.08453700985448515)","('arma', 0.08098562877576258)","('ataco', -0.06997658971325872)","('anos', -0.04031463040748418)"
429,"('menor', -0.14621200765550665)","('yury', 0.01551349978627834)","('huir', 0.01546091492141408)","('anos', -0.012463558646919259)","('mas', -0.0043895047199142894)"
430,"('luz', 0.11584684512699002)","('arma', 0.08547315441597794)","('rodriguez', -0.08295427861446965)","('anos', -0.03762844689012705)","('edad', -0.03582831054066819)"
431,"('mal', -0.061687338262093765)","('anos', -0.037286485575807056)","('que', -0.0011075593747044386)","('se', -0.0009106425648907942)","('el', -0.0008735345477698101)"
432,"('estar', -0.030519135185378868)","('bogota', -4.01737728045877e-06)","('vivir', -3.4154823135344793e-06)","('es', -3.413131260704804e-06)","('en', -3.1259506531919333e-06)"
433,"('los', -0.04474258644376678)","('dos', 0.024189181389105526)","('caso', -0.00012752576331507786)","('en', 0.00012379234301506864)","('extorsionan', 0.00011271983180514668)"
434,"('los', -0.03432363670065243)","('nos', 0.002379405484630098)","('traslado', -8.916449592226108e-05)","('protocolos', -5.203211186246215e-05)","('la', 5.135287268532892e-05)"
435,"('son', 0.2345029554699524)","('distrital', -0.08581688439629831)","('anos', -0.020732799946851337)","('los', -0.01917361042143468)","('mas', -0.009115321626701747)"
436,"('estupidez', 0.17035229610206232)","('rector', 0.09447505792539068)","('ley', -0.08900004432225)","('constitucion', 0.04798816543947996)","('penal', 0.047894631742294205)"
437,"('los', -0.08601673581415542)","('control', 0.044949730889063275)","('tanto', 0.001507470190254669)","('hogares', 0.0008872340461608929)","('presenta', -0.0006992441072573968)"
438,"('usted', 0.2540441683419034)","('mujer', -0.0788499013347604)","('ruin', 0.07475319941044524)","('inquietud', 0.054062893825097214)","('veo', -0.04717019872949759)"
439,"('familiar', 0.23610867841686706)","('ingreso', 4.256964218280439e-05)","('nuevo', 3.420841383543259e-05)","('denuncio', 2.917298264365748e-05)","('petro', 2.31460251913163e-05)"
440,"('son', 0.11210586499397363)","('estacion', -0.038716470259830785)","('nov', -0.036938356793706634)","('los', -0.030615482869739145)","('colaton', -0.02847462376392598)"
441,"('son', 0.14028123697704367)","('los', -0.08982543383468833)","('sin', -0.037249499680031634)","('riesgo', -0.0020940216366405317)","('del', 0.0015917585670870845)"
442,"('seguir', -0.05747485514449486)","('asi', -0.05261011837210448)","('situacion', -0.04195062280729561)","('jalon', 0.02554438504950505)","('estupendo', 0.001184575127069808)"
443,"('estigmatizacion', 0.15153482111095648)","('los', -0.14303821879729955)","('pues', 0.040045569048092804)","('vea', 0.031988081691083706)","('privada', 0.002351663720124911)"
444,"('comun', -0.1435468329791626)","('violacion', 0.06358217319707848)","('orden', 0.023796885191994598)","('los', -0.011102925080890915)","('profesores', -0.0019370124768332171)"
445,"('sexual', -0.10580642139237459)","('desaparicion', -0.02981619881723828)","('ddhh', 0.016773658945054146)","('los', 0.008376171664521677)","('jep', -0.0036867781016078423)"
446,"('bus', -0.10361651133763722)","('militar', -0.07994119558838574)","('ladron', 0.0037877361154476335)","('mato', -0.0017239152495250958)","('retirado', -0.001474360032780857)"
447,"('celular', 0.3309027043600629)","('mujer', -0.17580323664645545)","('un', 0.0004101556404651344)","('castigo', 0.0003339739495099334)","('hijo', 0.00032816068447935403)"
448,"('via', 0.1527764879567028)","('lugar', -0.07597057931814857)","('combatir', 0.05545723600234523)","('encontraron', 0.0028410617468576285)","('allano', -0.002533162635148268)"
449,"('los', -0.14676584326557124)","('especial', 0.14510975579579052)","('mas', -0.019356738230126132)","('robaron', 0.0030257282354094997)","('herida', 0.0027096977968499307)"
450,"('esmad', 0.30977446690977134)","('los', -0.14172436535032623)","('terroristas', -0.0029434940155093916)","('hubieran', 0.0027206769643465527)","('con', 0.002497725554539145)"
451,"('atencion', -0.11288445709773187)","('integral', -0.11170819670083296)","('poblacion', 0.06462927761922746)","('articulo', -0.0028637190036432006)","('a', -0.0016361260689693336)"
452,"('bus', -0.08947989605524938)","('sitp', -0.08790359267076363)","('los', 0.030291305021263128)","('conductor', -0.0065742612046282315)","('al', -0.002680624301683763)"
453,"('usted', 0.35202595862794206)","('hogar', 0.17404503962485077)","('nin', -0.08571840320426447)","('ente', -0.05541316976578341)","('estar', -0.05170650615308483)"
454,"('se', 2.5513753010892673e-32)","('que', 2.1471991491778468e-32)","('entregue', 2.0478873973799125e-32)","('callarla', -6.427007693476355e-33)","('para', 6.142313006503215e-33)"
455,"('mejor', -0.10414448073088715)","('el', -2.498777108266817e-05)","('robaron', -2.2985182745607344e-05)","('forro', -2.2706487485040927e-05)","('me', -1.7297827322776422e-05)"
456,"('febrero', -2.1979530763308205e-32)","('el', 1.8399156406428615e-32)","('m', 2.9650383840649035e-33)","('de', 1.775675802456179e-33)","('asalto', 1.505709860923542e-33)"
457,"('bus', -0.19347145732322057)","('los', 0.02712329771242894)","('el', -0.002192773434691026)","('en', -0.00202338695088419)","('tuve', -0.0016336775786746022)"
458,"('ambas', 0.11012629557048925)","('mujer', -0.06095718475683592)","('los', -0.04647193452782273)","('dos', 0.010934728294441958)","('mas', -0.01088197543273107)"
459,"('son', 0.17625676886070812)","('casi', -0.11305919755454046)","('ver', 0.041674555603076466)","('ladron', -0.0345836940979105)","('por', -0.001090421253838397)"
460,"('esmad', 0.16502671301537056)","('los', -0.12193392837296013)","('actos', -0.11951627984560295)","('entran', 0.038358196581433704)","('desarrollo', 0.004387625746207764)"
461,"('ciudad', 0.16762471904989415)","('son', 0.15480336321216567)","('integral', -0.14665640722245352)","('los', -0.05438222507087182)","('beneficios', -0.002810126121508907)"
462,"('sitp', -0.19147394545740395)","('bus', -0.18227874865645152)","('dia', 0.13509665451763994)","('vivo', -0.004880836615963441)","('noticias', -0.004457523367396728)"
463,"('sur', 0.23005424274944075)","('hoy', -0.1489223060347754)","('dias', -0.12422394941955704)","('rafael', 0.10597235918280191)","('golpe', 0.10130541760961496)"
464,"('peor', -0.2047891387307676)","('dia', 0.16592887170089823)","('esten', 0.061377104083021605)","('los', -0.04067267619469955)","('mas', -0.014351788420232306)"
465,"('pais', 0.19051170833878459)","('anos', -0.04131250795348911)","('nacional', -0.035237579840846786)","('ano', 0.025432465770102473)","('mas', -0.019980738098899838)"
466,"('esmad', 0.15433340929498832)","('investigacion', -0.13132272816235546)","('actos', -0.1007983279444107)","('los', -0.020065230135734167)","('respecto', 0.0036687809348637883)"
467,"('escuadron', -0.18794356206290772)","('ciudad', 0.1727479168570878)","('hoy', -0.13469310195499576)","('delito', 0.0020496817353439934)","('contra', -0.0016416877039435514)"
468,"('en', 0.0)","('el', 0.0)","('desarrollo', 0.0)","('de', 0.0)","('la', 0.0)"
469,"('interior', -0.14027763943489965)","('los', 0.009858102611892912)","('encapuchados', -0.00152859739374342)","('con', 0.0013534242821928225)","('rechazar', 0.0008167198556664013)"
470,"('militar', -0.06417567724176464)","('fin', -0.04702426506948828)","('asi', -0.024533076294525374)","('region', -0.0050778733108509805)","('ciudadana', -0.002467300580148839)"
471,"('civil', -0.00546759027218399)","('justificacion', -0.0021964650649190154)","('y', -0.00013521834609464285)","('las', -0.0001302086311352616)","('victoriosos', 0.00011097156882966752)"
472,"('son', 0.12350565984523108)","('uso', -0.06819469790709567)","('los', -0.044696801995219866)","('destrozoz', -0.027185415418086972)","('verdad', -0.0025606774605826813)"
473,"('mas', -0.044614170132741035)","('meses', -1.111496408912207e-05)","('este', -9.059057825541377e-06)","('lleva', -8.512139134089184e-06)","('de', -8.253422448702893e-06)"
474,"('hace', 0.0)","('mucho', 0.0)","('que', 0.0)","('no', 0.0)","('me', 0.0)"
475,"('policial', -0.19317209717646186)","('abuso', 2.048926293709571e-05)","('pero', 1.4950533098976675e-05)","('no', 1.1149916925823446e-05)","('del', 8.702187350901766e-06)"
476,"('nivel', 0.05511179935873007)","('mas', -0.02007038667694135)","('indignacion', 0.018273712642533992)","('disminuido', 0.0011410858784625093)","('las', -0.0006594938983623879)"
477,"('escuadron', -0.23721011332213207)","('esmad', 0.22540449671584065)","('movil', 0.0980006489025399)","('lugar', -0.09619237517326538)","('alteran', -0.0025575580827746918)"
478,"('favor', 0.13089859063506548)","('tercer', 0.018834700845673694)","('algo', 0.001904641807275604)","('por', 0.0014610289631104129)","('llevo', -0.0011363037033659536)"
479,"('va', -0.14214303384421703)","('crazy', 0.10502120492953174)","('amor', 0.10358721368400656)","('jardin', 0.07060169215727664)","('paz', 0.06380942708813625)"
480,"('concejal', 0.281098059902368)","('urge', -0.09604625094231108)","('abisambra', 0.0021208148980124885)","('bogota', 0.0017057435430764922)","('politica', 0.0013013921607118715)"
481,"('sector', -0.15832001150190855)","('iii', 0.11743939856716225)","('urbanizacion', 0.11641376130314282)","('ser', -0.06907389452755101)","('bien', -0.053958955314810306)"
482,"('usme', -0.017842911785168575)","('de', -3.2297365323666002e-06)","('a', -2.7675242335015548e-06)","('vecino', -2.205700764805612e-06)","('solidario', -1.9915129109796935e-06)"
483,"('dos', 0.03202478125958213)","('a', 5.645089855909481e-06)","('por', 5.298506739201873e-06)","('mujeres', 4.568027854807305e-06)","('condenan', 3.4572410005959696e-06)"
484,"('entidad', -0.05268933810163473)","('mas', -0.021781103732457285)","('un', -0.0006306655800702328)","('no', -0.0006002663668591733)","('necesita', 0.0005705230308158413)"
485,"('internet', 0.0928901552544591)","('los', -0.045698648648834835)","('nos', -0.013232472363151358)","('no', 0.00045093311184367976)","('podran', 0.0003887082991174501)"
486,"('los', -0.03677277922343612)","('y', -7.6159747220991e-06)","('q', -6.8439741284692895e-06)","('piensan', -6.607359867543305e-06)","('hacer', -2.8728245462018146e-06)"
487,"('son', 0.2058370465821638)","('juez', -0.05623625109217551)","('los', -0.043846320567900166)","('vez', -0.025147923501512143)","('la', 0.0018235632734836644)"
488,"('actos', -0.13988085543147802)","('los', 0.01433896750593501)","('seran', -0.0013831457027976748)","('vandalicos', -0.0012580471406348956)","('parte', -0.0008004800836286978)"
489,"('usted', 0.33465225127417697)","('asco', -0.20581505179620269)","('pais', 0.15296659420994285)","('su', 0.004256132413459481)","('lo', -0.0034146852253288448)"
490,"('son', 0.1815237544587602)","('poblacion', 0.08346399799281033)","('los', -0.06010962919594322)","('tiene', -0.0015567410698870143)","('al', 0.001010049387579747)"
491,"('estan', -0.06917363187522847)","('las', -1.6054616359433624e-05)","('que', -1.5653055958080347e-05)","('serio', -1.1763132166728925e-05)","('en', -9.948122681182953e-06)"
492,"('va', -0.15379463430116544)","('ano', 0.0524488299692804)","('antioquia', -0.0002404873597991378)","('salgar', -0.00018780626232151122)","('reporta', -0.0001557920394030117)"
493,"('algun', -0.11497744260617469)","('bien', -0.03668262122399562)","('los', 0.014420548022612731)","('intervencion', 0.008423502286870907)","('hay', -0.0018971532298098714)"
494,"('col', -0.21806104365977844)","('usar', 0.12686746863509524)","('hoy', -0.10221709926772536)","('vias', 0.062360823834376175)","('iban', 0.05040985075499104)"
495,"('mier', -0.03517221102439092)","('claudit', -0.03464128234705694)","('calladit', -0.03409546001561499)","('huecos', 0.0009916492020006415)","('vuelta', -0.0008971372415251945)"
496,"('ano', 0.04332116961867901)","('puedo', 9.005011647546782e-06)","('este', 8.69455147598459e-06)","('que', 7.159384911769034e-06)","('decir', 6.5587251979176994e-06)"
497,"('peor', -0.11008506487998905)","('canal', -0.05500001384224765)","('recuperacion', 0.009289946263914887)","('que', -0.002299354954784988)","('llegan', 0.0015461700843692914)"
498,"('civil', -0.0002542889905218266)","('victimas', -6.454040310444244e-08)","('movimiento', -6.328445541128995e-08)","('el', -5.693822380090397e-08)","('de', -5.3020770544257614e-08)"
499,"('eln', -0.05978363352754147)","('lgtbi', -0.033733389253723794)","('multidimensional', 0.005194166294184353)","('dl', 0.00516955777730282)","('endomicas', -0.0009661528606763057)"
500,"('son', 0.15305148513900188)","('ayudan', -0.057034012566450576)","('ejecucion', -0.04755153788438372)","('los', -0.030808616227877342)","('lo', -0.0009218589818950118)"
501,"('estoy', 0.0)","('seguro', 0.0)","('que', 0.0)","('si', 0.0)","('no', 0.0)"
502,"('sexual', -0.11777952124714099)","('manifestacion', -0.028995428816899475)","('caso', 0.002235047279310932)","('sino', 0.001917161908636067)","('este', 0.0016244690292341495)"
503,"('peor', -0.21411056763085928)","('favor', 0.08614531599713716)","('vias', 0.07809933942127914)","('ver', 0.04890391271606283)","('nos', -0.009225941717005994)"
504,"('los', -0.030771541165155503)","('andar', 0.005283532605901906)","('redes', 0.0001905152655677199)","('policia', -0.00015440885589675194)","('mujeres', -0.00014769445531411947)"
505,"('anterior', -0.14592842030956096)","('estupidez', 0.11085143201673398)","('los', -0.10804417466994592)","('obras', 0.09590692715689943)","('ciudad', 0.08027964072919425)"
506,"('ciudad', 0.17046099396036682)","('bien', -0.04102931190082898)","('los', -0.03651541098093948)","('predial', -0.03285062408143575)","('lugar', -0.030995969545992468)"
507,"('con', 0.0)","('puntos', 0.0)","('de', 0.0)","('registro', 0.0)","('en', 0.0)"
508,"('actitud', 0.09676255826041927)","('me', 2.1083611656501928e-05)","('fascina', 1.956680316006689e-05)","('hermoso', 1.1883476223001005e-05)","('la', 6.71375958554511e-06)"
509,"('esmad', 0.41439808705052034)","('momentos', 5.670110940550001e-05)","('el', 5.1053686547446634e-05)","('por', 2.1752311576460837e-05)","('es', 1.8891892542649323e-05)"
510,"('mas', -0.04461068429427903)","('lo', -4.828183696956277e-06)","('roben', -4.102059015884846e-06)","('ojala', -2.5694286482516265e-06)","('tarde', -7.501766969634194e-07)"
511,"('rien', 0.11068080225386516)","('eggs', 0.1100182162260203)","('hombre', -0.046858146603970516)","('los', -0.046513719583392905)","('alla', 0.021100586318793933)"
512,"('sexual', -0.1716489857976221)","('via', 0.13378472291489651)","('delit', -0.04730452252546845)","('abrir', 0.008946949229965038)","('y', -0.0019413091956426245)"
513,"('ciudad', 0.18159038968289673)","('disminuir', -0.15706816763598344)","('fundamental', -0.04674010566626948)","('ciclo', 0.0023446173214468355)","('violencias', -0.0022647234968270276)"
514,"('esmad', 0.24395100499686526)","('ciudad', 0.16895851475510498)","('capital', -0.1439261224846439)","('mal', -0.10242326720859599)","('entrada', -0.0020374028750738183)"
515,"('joven', -0.09990170821233615)","('via', 0.09077028579798796)","('ingrid', -0.07941172422506697)","('indignacion', 0.017078620418730824)","('los', -0.01445508680764035)"
516,"('sitp', -0.10899008009985046)","('rafael', 0.06049645225503025)","('los', 0.02913869160727636)","('mujer', -0.028184428906180833)","('resurreccion', -0.015357262153158625)"
517,"('pm', -0.05285464281022564)","('joven', -0.04763370129802483)","('ayer', -0.016563020460534643)","('vi', 0.0158242800587651)","('estacion', -0.014540378226977955)"
518,"('usted', 0.21243586122776414)","('dia', 0.1188384671352143)","('son', 0.07486445748888203)","('mas', -0.05984070523766428)","('laboral', -0.05262507929220277)"
519,"('bus', -0.08959081587558262)","('sitp', -0.08430107128901074)","('choros', -0.0031625752541861673)","('bogota', 0.0024537199091417272)","('hasta', 0.0019137117970438923)"
520,"('igual', 0.14207119084294897)","('los', -0.0892984426119837)","('por', 0.001513496820621851)","('descaro', 0.0012860535636926179)","('debe', -0.0008980764560243008)"
521,"('poblacion', 0.11711493834036443)","('anos', -0.051570073935196074)","('a', 0.0005220707079877533)","('al', -0.0005038777574285791)","('la', 0.0003571774278699088)"
522,"('bus', -0.07247235588841666)","('hptas', -0.05575027882791492)","('mujer', -0.020149274551523832)","('hombre', 0.013863401388957138)","('estar', 0.013312170405759443)"
523,"('arma', 0.0824616647341559)","('los', -0.03506950252153019)","('sin', -0.03262676110167749)","('nos', -0.005283803530818551)","('perseverar', 0.0011140452919245307)"
524,"('arma', 0.08628868282371999)","('sin', -0.03474419265152402)","('hombre', -0.03124528176242079)","('carcel', -0.029978415916890357)","('en', 0.0009031150448217442)"
525,"('sector', -0.13237894571285255)","('usme', 0.00542482735013683)","('estas', 0.0053521568599913215)","('migracion', -0.00400812924646236)","('del', -0.0009392573432848029)"
