,feature1,feature2,feature3,feature4,feature5
19,"('celular', 0.029549122885482625)","('hdp', -0.017350593074590935)","('feliz', 0.014945299738790638)","('no', 0.0004278967823550034)","('el', -0.00034760491778042295)"
20,"('alcohol', -0.01505347236755783)","('drogas', 0.0049298970501879275)","('en', -0.00014371413693286687)","('la', -0.00013766336097831343)","('o', 0.0001241937173275208)"
21,"('fin', 0.03764562971974556)","('van', -0.013249880497885986)","('ciudad', -0.012992840619244866)","('los', -0.007689380121197185)","('manosear', 0.0006158843116212763)"
22,"('veo', -0.015596211503979303)","('buses', -3.5933091887706075e-06)","('esos', -3.1220376577875853e-06)","('mismos', -2.5260548039246456e-06)","('en', -2.3441917265408125e-06)"
23,"('kennedy', 0.01646321073595375)","('pan', -0.00910857411351472)","('dia', -0.004090865813927288)","('lideres', 0.0028598225105806612)","('denuncian', 0.00013319634388458577)"
24,"('cartel', 0.013334375353430104)","('ver', -0.00780900648342434)","('farc', -0.006288597394113271)","('vean', -0.002458102846661375)","('son', -0.002314505108249702)"
25,"('bus', -0.043599984619981644)","('celular', 0.03088992675849091)","('tres', 0.014936499748203247)","('hombre', -0.005233233208075422)","('roben', 0.0006752591861322709)"
26,"('mujer', 0.060680739565965196)","('veo', -0.0361142744760386)","('los', -0.027995102586536154)","('mas', 0.006886265511261947)","('de', 0.0012432553860234686)"
27,"('denuncian', 0.0)","('nuevo', 0.0)","('caso', 0.0)","('de', 0.0)","('intento', 0.0)"
28,"('muy', 0.0)","('seguramente', 0.0)","('el', 0.0)","('propietario', 0.0)","('esta', 0.0)"
29,"('celular', 0.05469537378338085)","('uno', 1.2861647484047314e-05)","('cuando', 1.1562699554285226e-05)","('a', 9.14196749515163e-06)","('lo', 7.211596245740289e-06)"
30,"('comparacion', 0.03188493859623645)","('ver', -0.008937491864939555)","('tal', -0.007863416081355778)","('los', -0.0072506691605211246)","('anos', -0.006927430260165151)"
31,"('mas', 0.02731409131746802)","('que', 6.675531283907022e-06)","('encantaria', 5.76520553267234e-06)","('me', 5.624062413630105e-06)","('cada', 4.882355410376905e-06)"
32,"('van', -0.014720920643453237)","('de', -4.461264930209593e-06)","('homofobia', -3.7756951997771923e-06)","('hay', -3.455865734229452e-06)","('victimas', -2.8208228756501035e-06)"
33,"('via', -0.014911466356402163)","('cai', -0.003368950877985137)","('los', 0.0025205266691229263)","('demostracion', 0.002269912866307472)","('tweet', -0.0006295179299852116)"
34,"('gran', -0.0094752999651182)","('son', 0.0015428104336915307)","('caso', -0.0002851115933704534)","('el', -0.00023127698407498224)","('las', 0.0002093591373687366)"
35,"('los', -0.0023955941860867016)","('en', -5.352162192368338e-07)","('es', -5.09938930998826e-07)","('bogota', -4.278929362706487e-07)","('movilizarse', -4.189025107693507e-07)"
36,"('vial', 0.08665260195306136)","('ciudad', -0.030105201298843438)","('los', -0.02874031185354426)","('claves', -0.0011904501195814383)","('actores', -0.0010337984826873326)"
37,"('menor', -0.03932142622955818)","('con', -6.1919265222728465e-06)","('tijeras', -5.280035983728356e-06)","('atacado', -5.175662628874324e-06)","('fue', -4.898901611662465e-06)"
38,"('en', 0.0)","('trabajamos', 0.0)","('para', 0.0)","('que', 0.0)","('las', 0.0)"
39,"('esmad', -0.040930951430694175)","('usen', 0.025848831023957693)","('como', -0.00018870186368467794)","('violo', -0.0001808630577949314)","('entre', 0.00011445534118788117)"
40,"('menor', -0.03006664934831417)","('capital', 0.029590284868402622)","('horror', -0.009922278288236098)","('caso', 0.0004069114598236901)","('otro', -0.00024804062788468374)"
41,"('arma', -0.024005468607737283)","('ruin', 0.0024583370240846758)","('desadaptadas', -0.00026795819376982673)","('al', -0.00018775299230325217)","('incultas', -0.00018704708642733618)"
42,"('ciudad', -0.008991439308652323)","('los', 0.0011894199557883783)","('falta', 9.448969533318206e-05)","('ubican', -7.767627087653815e-05)","('tomar', 6.352207404925442e-05)"
43,"('la', 9.76027780194776e-33)","('policia', 9.38001883130897e-33)","('dira', 3.928744710847772e-33)","('como', 1.6452291592930897e-33)","('que', -1.1945990104920252e-33)"
44,"('bus', -0.031432709587283156)","('buen', 0.014107840078074882)","('estan', -0.011765296347122499)","('los', 0.0076195168392830265)","('ya', -0.0004999484930939025)"
45,"('bici', 0.049437746081113176)","('ciudad', -0.011430360028912963)","('los', -0.00628578117849991)","('accidente', 0.0002480422054495572)","('pero', 0.00023528653398236497)"
46,"('hp', -0.013612031322719225)","('mas', 0.011614579018864004)","('los', -0.0045721290677104304)","('gustan', -0.0003594627754653837)","('derechos', -0.00033004829397768274)"
47,"('ano', 0.0431777525189883)","('mas', 0.009944551238353846)","('paz', 0.008492360569879865)","('mil', -0.00567641522236903)","('de', 0.0003614421330376055)"
48,"('movil', 0.02397061603739583)","('interior', -0.011561622118196646)","('los', -0.009531949287558534)","('licor', -0.005370410601191336)","('partida', 0.0005293256990212636)"
49,"('informacion', 0.05605871980403914)","('los', -0.026240241933963265)","('convivencia', 0.0005523064844000083)","('transeuntes', 0.000525594367087517)","('del', 0.00039026475680282167)"
50,"('ciudad', -0.006405846365429477)","('drogas', 0.0013096116342965138)","('desorden', 0.0009416194850341695)","('los', -0.00042939704204106094)","('delincuentes', 5.5410008315687975e-05)"
51,"('celular', 0.025893422595025674)","('arma', -0.022777318172735404)","('sur', -0.019924238480885526)","('coronavirus', 0.017065197253191437)","('los', -0.003062445655093215)"
52,"('edad', -0.014688320992418636)","('medellin', 0.012829421027519883)","('cali', -0.008910833742449943)","('pais', -0.000743187775038619)","('motos', -0.00022804495675155849)"
53,"('sin', -0.006068379055322346)","('manos', -0.0030203911686385435)","('robos', 7.24152834537713e-05)","('permitido', 7.010166171728757e-05)","('vendedores', -6.800261719912483e-05)"
54,"('medellin', 0.010694835435053325)","('son', -0.006473351906912111)","('florez', -0.00377369002395487)","('autonomia', 0.00010654388597692872)","('no', -7.697075100156512e-05)"
55,"('drogos', 0.0)","('inmundos', 0.0)","('basofias', 0.0)","('sociales', 0.0)","('vandalos', 0.0)"
56,"('actor', 0.02836962858917687)","('formacion', 0.013396630518319526)","('drogadiccion', -0.0077892437460287825)","('son', -0.007767855407628813)","('los', -0.0059861415106515015)"
57,"('los', -0.002395498177554574)","('toxico', -3.259853448700527e-07)","('sobrepoblado', -2.904233319538671e-07)","('un', -2.8197243370729174e-07)","('inseguro', -2.6353177656772406e-07)"
58,"('mal', -0.015046680319360376)","('corrupcion', -0.006158875264647828)","('antro', 0.002396534596258315)","('drogadiccion', 0.0013768004112585828)","('transmilenio', -0.00023396179286937994)"
59,"('mujer', 0.07113750976011486)","('ladron', -0.05635743347664962)","('estacion', -0.0436781198423923)","('que', 0.0015266114156940087)","('la', 0.0012762707435165265)"
60,"('mujer', 0.13075879575893742)","('los', -0.024349301836787008)","('en', 0.00043202038174291416)","('hija', 0.00042582625811995876)","('ya', -0.0003618472725222925)"
61,"('sexual', 0.0374852800060736)","('interpersonal', -0.02511749306548127)","('violencia', 0.00041495410349841)","('se', -0.00039668373877458914)","('intrafamiliar', -0.000370049498904546)"
62,"('los', 0.008926877855545697)","('educacion', -0.005805888663156195)","('hoy', -0.005263002055887266)","('hp', -0.0031326290341277345)","('superior', -0.002425272298285692)"
63,"('aqui', 0.02290500760569482)","('menor', -0.019535774125967867)","('estan', -0.011763966979607134)","('edad', -0.011109080314882079)","('ied', 0.004829608095371934)"
64,"('nacional', 0.020295285590031662)","('hoy', -0.012596124205143982)","('interior', -0.012267895786922722)","('col', -0.005397305661396632)","('institucion', 0.0037204942923608677)"
65,"('trancon', -0.017479212964899602)","('fds', 0.005269474925778931)","('en', -0.0001948464917778302)","('agobiante', 0.0001253757421935976)","('el', 0.00012417787554521714)"
66,"('dos', -0.0005534572576846615)","('auxiliar', -9.790604184172358e-08)","('la', -8.808164915600853e-08)","('policia', -8.490309130451377e-08)","('de', -6.692095782206592e-08)"
67,"('aqui', 0.0225896364084294)","('lugar', -0.013310994767878961)","('anos', -0.007476958145625572)","('parque', -0.0037598266191106035)","('habitacion', -0.0017031083421432964)"
68,"('celular', 0.04005823661955402)","('me', 0.0005117064913226889)","('por', 0.0004433246807118645)","('el', 0.00043532150776234634)","('de', 0.00038585029679615707)"
69,"('volver', 0.03410506632861792)","('van', -0.017447338958775843)","('drogadictos', 6.182575890812784e-05)","('hacer', 4.512933701331985e-05)","('de', -4.295186848950649e-05)"
70,"('movil', 0.035768754069491336)","('son', -0.015088508507235405)","('bronx', -0.015037489805885703)","('ladrones', 0.000688702386114578)","('es', -0.000515009209094724)"
71,"('celular', 0.02596293509042741)","('adiccion', 0.01719279141660807)","('kawaii', 0.01716563399572034)","('los', -0.015401271189689994)","('del', -0.0003064422531556997)"
72,"('social', -0.011315996298319047)","('los', 0.0078035868861993625)","('ahi', 0.0038144501145646954)","('sin', -0.002636572336420159)","('peor', -0.0013259786637499825)"
73,"('asi', -0.002325374723582222)","('operaba', -3.098253329068492e-07)","('la', -2.9610940654681656e-07)","('banda', -2.8141468121664394e-07)","('temible', -2.1788609889652967e-07)"
74,"('desarticulan', 0.0)","('banda', 0.0)","('dedicada', 0.0)","('al', 0.0)","('cosquilleo', 0.0)"
75,"('la', 0.0)","('calle', 0.0)","('taponada', 0.0)","('por', 0.0)","('semaforos', 0.0)"
76,"('santi', -0.0022794900074826884)","('nos', 0.0005832241076882658)","('que', 1.3403327150980123e-05)","('del', -1.2753440359477191e-05)","('establecimiento', -1.1709830353054923e-05)"
77,"('seguir', -0.008033536040862946)","('imbecil', 0.00044663334708025304)","('man', 0.0003945136098536398)","('llego', -8.776593025549247e-05)","('pero', -6.996748433007252e-05)"
78,"('ano', 0.03165675782543956)","('usted', -0.013574312073489208)","('van', -0.011185457269215344)","('los', -0.005355912923835296)","('este', -0.00047577782694185753)"
79,"('ciudad', -0.00949362034016352)","('mas', 0.007766066731136967)","('real', -0.006996669249324679)","('opcion', -0.005861268543493737)","('es', -0.0003208158785246145)"
80,"('edad', -0.013748877657726444)","('hoy', -0.011520051347935227)","('ley', 0.006000264582361296)","('ustedes', -0.0002451036601099122)","('libertador', 0.00013070981989397212)"
81,"('edad', -0.013746292208965968)","('hoy', -0.011507143219090549)","('ley', 0.005949128535206998)","('o', -0.00023573981509762766)","('libertador', -0.00019897315269811925)"
82,"('tenian', 8.385708174705042e-33)","('el', -5.89511947975042e-33)","('en', -3.249923061015604e-33)","('mente', 2.756301346004934e-33)","('seguramente', 2.283271859664596e-33)"
83,"('delincuencial', 0.028123273643683402)","('los', -0.025612441817279303)","('accion', 0.015526175705513718)","('hoy', -0.012453739016421002)","('tres', 0.009441958150601608)"
84,"('dias', 0.020091861035589274)","('los', -0.011711355828086687)","('todas', 0.00029242967010359704)","('las', 0.00022737274052130952)","('hacen', -0.00018142727826470266)"
85,"('da', -0.021589562458596445)","('mas', 0.0073605223052460875)","('los', 0.00616499277229514)","('asco', -0.0028500923287175005)","('quejan', -0.0006706207349024391)"
86,"('de', 4.59591717309435e-33)","('historia', -3.6912194394860474e-33)","('la', -3.051056776565824e-33)","('conozca', 2.1275947195300474e-33)","('pareja', -6.236174036837011e-34)"
87,"('los', -0.0019453353998741536)","('cayeron', 0.0004618557193501746)","('transmilenio', -1.4248965352771414e-05)","('senalados', -1.2618239789656383e-05)","('de', -1.218713900549006e-05)"
88,"('medellin', 0.016202749402767027)","('habitante', 3.295853330999651e-06)","('que', 3.0925261986653897e-06)","('de', 2.5015297819016543e-06)","('descaro', 2.388173551171341e-06)"
89,"('administracion', 0.047205180557451674)","('distrital', 0.027438875006334112)","('comision', -0.022082869336226083)","('mes', -0.018747154944564984)","('mientras', -0.0006010008748097845)"
90,"('mejor', 0.029876316249792065)","('da', -0.02736707755783111)","('hoy', -0.011776940922742209)","('dia', -0.0021893779322016403)","('los', -0.0007184174351300814)"
91,"('nacional', 0.04675200147718119)","('universidad', 1.087729567561477e-05)","('la', 9.949940824397954e-06)","('de', 8.707094138428013e-06)","('estudiantes', 7.855762499395592e-06)"
92,"('favor', -0.004104350230965398)","('la', -8.910143150108883e-07)","('calle', -8.229243403318339e-07)","('de', -8.15847857950449e-07)","('luminarias', -4.503426513447304e-07)"
93,"('social', -0.020753423476735217)","('celular', 0.017744231890356378)","('lider', 0.013944491639723324)","('ser', 0.01195121069469382)","('ddhh', 0.01123048746754879)"
94,"('mujer', 0.0357590231881365)","('temor', -0.016878387002244682)","('ser', 0.014528500597720347)","('estar', -0.01239057404156624)","('los', -0.008252774640564797)"
95,"('poblacion', 0.07915313830846471)","('ilegal', -0.036022306016065535)","('pais', -0.014252772708667963)","('apuestas', 0.0009758421768176906)","('para', -0.0006871609446525798)"
96,"('los', -0.03277500300754295)","('alzar', 0.02427622821760196)","('sexual', 0.017571358444015618)","('son', -0.010546303164940322)","('el', 0.00048807097468543794)"
97,"('investigan', 8.617481156965666e-33)","('presunto', 8.392888938252694e-33)","('por', 6.998728291571171e-33)","('parte', 3.623675387091326e-33)","('robo', 2.3665434405457637e-33)"
98,"('es', 2.8300218633592035e-32)","('salio', 2.1719211189146749e-32)","('del', 2.1701204887288418e-32)","('que', 1.1399279516420432e-32)","('drogada', -6.772628870933008e-33)"
99,"('da', -0.017530603864739046)","('ver', -0.006991535664596211)","('drogas', 0.0052614769567488305)","('impresion', -0.001479818084165554)","('son', 0.0007944600976278794)"
100,"('condicion', 0.0004949500504971334)","('aumenta', 1.2240610086528961e-07)","('no', 1.1537700475442923e-07)","('atentos', 9.988641760020799e-08)","('la', 7.647244620520866e-08)"
101,"('bus', -0.033498344957434235)","('sur', -0.012627305522830834)","('mas', 0.011793832520440984)","('sitp', -0.002144463482677321)","('engorroso', -0.00042763026103743627)"
102,"('atencion', 0.08192436921711164)","('bus', -0.04988200453424201)","('re', -0.016153298259394343)","('dio', -0.010061072022760732)","('dos', -0.00399752484902262)"
103,"('conductor', -0.021469936278211626)","('beat', 0.003328256805865617)","('de', -0.0003496643546932582)","('robado', -0.00026753844977907634)","('en', -0.00025891120377814504)"
104,"('ciudad', -0.007396543020377274)","('nos', 0.0018996869110583373)","('policia', 7.661177811305102e-05)","('pulico', -7.449764194319295e-05)","('donde', 5.98469691101422e-05)"
105,"('hoy', -0.015131183163732147)","('garciam', 0.0023350928167999766)","('seguridad', -0.00017843706246949834)","('pueden', 0.00015577665052647405)","('que', 0.00012734981921607683)"
106,"('va', -0.02637520681273774)","('los', 0.005360943217057778)","('unidad', 0.002391210300731492)","('casos', 0.0003175565356571803)","('prevenir', -0.0002312639036947755)"
107,"('lo', 7.605055055432592e-33)","('tambien', 6.812215155536906e-33)","('escopolamina', 6.488863325928971e-33)","('drogo', -3.594375010078623e-33)","('con', 2.4937093327727445e-33)"
108,"('estan', -0.020076038674772468)","('los', 0.007547122218999991)","('robando', -0.0003135688424246945)","('se', -0.000176246817713813)","('cuanta', 0.00012714326686830653)"
109,"('celular', 0.054695080514961525)","('se', 7.87607325400582e-06)","('un', 5.293793315330104e-06)","('roba', 4.199457745678438e-06)","('quien', 2.975884646083295e-06)"
110,"('aqui', 0.03156087481503695)","('administracion', 0.026643968289807442)","('caos', -0.01679918186016688)","('distrital', 0.015282909537403954)","('estan', -0.015082536406859727)"
111,"('taxi', -0.03596033764917165)","('llego', -5.285983440801899e-06)","('y', -5.036123718538155e-06)","('a', -3.0394493015161163e-06)","('estadounidense', -2.8936743039381457e-06)"
112,"('pues', -0.011008894723364013)","('hoy', -0.008178028313575832)","('camion', -0.007016208895284057)","('mas', 0.006558242506311012)","('ahi', 0.005346371229176391)"
113,"('administracion', 0.02506548736728597)","('va', -0.020714933013442315)","('ano', 0.018109982896977378)","('mal', -0.01463301541886323)","('lugar', -0.01056626498279334)"
114,"('ahi', 0.004684403924821448)","('los', -0.003791969574358489)","('favor', -0.00222072292590159)","('calle', -8.157756618393857e-05)","('amenazando', 6.453655045150882e-05)"
115,"('fin', 0.022644955806406786)","('bus', -0.022428535232644632)","('conductor', -0.010870845642004745)","('pm', -0.006750210168315151)","('particular', 0.0043778243160634235)"
116,"('paz', 0.018825241538680603)","('admitalon', -0.009544270555341803)","('otra', 0.00028497116498540226)","('les', -0.00020505767866298746)","('y', -0.00016935310683325407)"
117,"('son', -0.004864781351994586)","('los', -0.0004628745321210987)","('un', -6.606550311416036e-05)","('quienes', -5.681853954484162e-05)","('la', -4.941204946790194e-05)"
118,"('celular', 0.054686016847697284)","('robarles', -1.5107442853213344e-05)","('por', -1.2903678570343052e-05)","('el', -1.276058625842788e-05)","('fijo', -1.1054170440174611e-05)"
119,"('poblacion', 0.07399028642082925)","('caos', -0.01864267309543761)","('capital', 0.016493884834136052)","('contaminacion', -0.01465053005066604)","('ciudad', -0.01215518527158938)"
120,"('nacional', 0.031140861981891053)","('parque', -0.020492892447440094)","('conmemorando', 0.0002988120674522818)","('la', -0.0002626640500022753)","('brinquen', 0.0002033046827759786)"
121,"('va', -0.018893964308012146)","('algun', 0.012780990122302913)","('son', -0.002567510906926191)","('cual', 0.002501299061442208)","('dia', -0.0015194412140193433)"
122,"('sexual', 0.028912340305346396)","('bo', -0.016386552797199437)","('los', -0.00982153961919277)","('tomarse', -0.0005890054107025321)","('para', -0.00035845524788718407)"
123,"('violacion', -0.008256204147656931)","('dolor', 0.005345246490257419)","('los', -0.0006415228288339119)","('las', -0.00010069867051773457)","('ninos', 7.542709538069331e-05)"
124,"('mejor', 0.023308656711173117)","('corrupcion', -0.010786536057915878)","('ciudad', -0.007507804031570795)","('peor', -0.003940241033501127)","('los', -0.0026185879495619962)"
125,"('bus', -0.03280241713993322)","('da', -0.013115344455547429)","('nos', 0.0050945032454438495)","('los', 0.00439957078659092)","('smog', 0.004110526905451187)"
126,"('esmad', -0.029028036012272176)","('nacional', 0.020981726592790524)","('son', -0.0034050619330405272)","('parque', -0.001073153254664047)","('cuando', -0.0004397525174595422)"
127,"('dos', -0.0005534536238590106)","('de', -1.1764327536485265e-07)","('delincuencia', -8.278383499193566e-08)","('desarticula', -7.861125714402817e-08)","('grupos', -4.77638296789282e-08)"
128,"('debil', -0.004280819324165813)","('los', 0.0003580668446895192)","('quita', -6.361140715714183e-05)","('en', 5.275446587101572e-05)","('decisiones', -4.56032764129529e-05)"
129,"('sln', -0.003915309576946421)","('de', -1.0382184895962258e-06)","('pura', -1.0282358148138414e-06)","('demagogia', -8.878273794658379e-07)","('el', -6.904708089195637e-07)"
130,"('vias', 0.03963303737460421)","('parque', -0.030812756482614986)","('nacional', 0.0245489490692215)","('cientos', 0.0005774470292835957)","('en', -0.00036577974673574653)"
131,"('col', -0.004520145895940354)","('actuacion', -0.004161144020235502)","('presuntos', 9.102875908205211e-05)","('deben', -7.503365468546248e-05)","('libertador', -5.399550250238099e-05)"
132,"('carcel', -0.02276647051424271)","('los', 0.008090828894933245)","('que', 0.0002141762785617364)","('cada', -0.0001905434381719106)","('transmilenio', -0.00017343194022804818)"
133,"('los', -0.002395370411023489)","('que', -5.454241507095243e-07)","('todos', -5.081513609565734e-07)","('hay', -4.455845084776956e-07)","('reportar', -3.585852941121003e-07)"
134,"('publico', 2.72547636403693e-32)","('un', 2.3689372512580126e-32)","('es', 1.4463689996953416e-32)","('espacio', 1.1966528276644235e-32)","('cerrrado', -1.1149259004859033e-32)"
135,"('mejor', 0.03661756362521581)","('va', -0.035474100262813876)","('ayer', -0.01720082606405262)","('dia', -0.002812804483347526)","('lo', 0.0005532438869640666)"
136,"('poblacion', 0.06607533507809855)","('roosevelt', -0.028286129619728366)","('circular', -0.021792951174140474)","('imaginate', 0.0010766125344109517)","('y', 0.0009605110095327387)"
137,"('razon', -0.01233855307884384)","('tiene', -3.4101049371325774e-06)","('toda', -3.1362656879913433e-06)","('la', -2.961290007828363e-06)","('dr', -2.7253493718924077e-06)"
138,"('ser', 0.015016000286828738)","('edad', -0.0114110890471752)","('anos', -0.006646450657184718)","('oposicion', -0.004245019120888863)","('chad', -0.000591074976240083)"
139,"('mujer', 0.04297572710484981)","('violacion', -0.012344520809561685)","('anos', -0.0114269380822433)","('son', -0.011047310970235404)","('familiar', -0.008637027982204976)"
140,"('lopez', 0.02309365909303202)","('lugar', -0.022040583786332058)","('capital', 0.01887554105085528)","('plan', 0.015000725740171274)","('son', -0.011779422475888222)"
141,"('senor', -0.020999181438302476)","('los', 0.005017469402535836)","('ex', -0.0011824641981454187)","('ya', -0.0002558929503130876)","('violencia', 0.00021462947016452952)"
142,"('anos', -0.008202580797424275)","('los', 0.0010943921772646483)","('dos', 0.0007471213444708836)","('hombre', 0.000343241049641457)","('su', 8.942910060366232e-05)"
143,"('sector', 0.07014557868967307)","('director', 0.02082631930672571)","('capital', 0.016273866155414422)","('pais', -0.012745118139333524)","('reunion', -0.004089649231339377)"
144,"('mujer', 0.047824309713164606)","('va', -0.04186367001198128)","('usa', -0.020241472951238723)","('algun', 0.01651525505635387)","('usar', -0.0018619536929128998)"
145,"('ningun', -0.014764061506714395)","('app', 0.010406290349617684)","('son', -0.002761733390315629)","('las', -0.00020505279825115282)","('ej', 0.00019375289165177124)"
146,"('mas', 0.009436729805588785)","('super', -0.005083404393769288)","('los', -0.004033097912998862)","('favor', -0.0031158388787131857)","('ni', 0.00028131414255472753)"
147,"('celular', 0.027825064411793728)","('social', -0.0246790041235314)","('lider', 0.02386128652699416)","('ver', -0.014654668769543617)","('interior', -0.013212931553637227)"
148,"('bici', 0.024020577636612257)","('celular', 0.022289412237965652)","('situacion', 0.02210179337807211)","('pase', -0.015898216460146337)","('hoy', -0.015499264117583081)"
149,"('mujer', 0.08811785017304771)","('hombre', -0.06612123528719833)","('de', 0.0013511774960421022)","('violencia', -0.001238781867979759)","('generalizar', 0.0009563821028744101)"
150,"('celular', 0.04356254947943201)","('mal', -0.01941781259048262)","('anda', -0.006139621813709353)","('usd', -0.0024789865537502226)","('es', 0.0002288799324766076)"
151,"('vial', 0.057837429334591725)","('los', -0.050730954073632886)","('senalizacion', 0.006708097465604439)","('iluminacion', 0.00656572499752471)","('mas', 0.005901774326663543)"
152,"('bici', 0.027812040700765955)","('bien', 0.015005662200362556)","('ciudad', -0.012444968508402494)","('produccion', -0.010643052805002225)","('manos', -0.009730181507831545)"
153,"('esmad', -0.04748975031506026)","('del', -8.959343349000625e-06)","('y', -8.75037879835098e-06)","('en', -7.812618242292448e-06)","('lo', -7.370457630189366e-06)"
154,"('da', -0.018280191912688155)","('estan', -0.009876639186899188)","('temor', -0.004148340404553523)","('peor', 0.0023807981653165902)","('llenos', 0.00045035679736578777)"
155,"('jardin', -0.009661229347061288)","('infantil', -0.006271223170687485)","('los', 0.0030437521128174076)","('televisores', -0.00014365846319248872)","('y', -0.00010254575559578267)"
156,"('dan', -0.020303432049265154)","('los', 0.005595141045994587)","('la', -0.00011894870766194018)","('ladrones', -9.057721126940229e-05)","('porque', -8.918571040618556e-05)"
157,"('casi', -0.023727133639221763)","('son', 0.0020054941797476625)","('contra', -0.0002959837153933794)","('en', -0.0002700646817521737)","('es', 0.0001770010041152639)"
158,"('situacion', 0.028776813657588007)","('sexual', 0.024773899650200965)","('superior', -0.018113943854663347)","('normal', -0.00844170680366256)","('institucion', -0.004713790559708913)"
159,"('los', -0.002395367191909221)","('el', -3.246141257412756e-07)","('hurto', -2.2019529609371375e-07)","('baja', -1.9999624394179518e-07)","('pero', -1.618765888309904e-07)"
160,"('bus', -0.04178966346732211)","('escolar', 0.013366689110279478)","('entregan', -0.0005105543179650184)","('video', -0.00036311117825989903)","('en', -0.00029390619488075035)"
161,"('lider', 0.04132343528338611)","('menor', -0.017584847886721808)","('edad', -0.009902866695362243)","('ayer', -0.009709748178625712)","('hoy', -0.007610855331348567)"
162,"('celular', 0.026684159522276776)","('oye', -0.010943482134721972)","('arley', -0.009858167760870222)","('defensor', 0.008629630144624518)","('le', -0.0003430760003150177)"
163,"('sitp', -0.016175738907280853)","('en', -2.1674246260342997e-06)","('vivo', -2.039538687912878e-06)","('tiempo', -1.7839349543783365e-06)","('el', -1.5793585923247111e-06)"
164,"('estan', -0.02191310677446011)","('mas', 0.013096480361871964)","('dis', -0.003902681794979251)","('la', -0.000438827325796792)","('crecio', 0.00036910987358451436)"
165,"('medellin', 0.016202995607823324)","('habitante', 3.2910755045853436e-06)","('habria', 3.1629782526590657e-06)","('calle', 2.903389115928871e-06)","('de', 2.6405609337057904e-06)"
166,"('sexual', 0.026343208642737707)","('jurisdiccion', -0.023090819882976024)","('especial', -0.022722969960751665)","('nacional', 0.020702448481608602)","('paz', 0.012334133093281012)"
