,feature1,feature2,feature3,feature4,feature5
35,"('los', -0.000492467968189474)","('en', -1.1002566526526045e-07)","('es', -1.0482935328070677e-07)","('bogota', -8.796296390609506e-08)","('movilizarse', -8.611478085318436e-08)"
36,"('ciudad', -0.0009512887141769321)","('los', 0.00045605753162448695)","('vial', -0.00029122185323100726)","('claves', 1.7025411159918345e-05)","('actores', 1.1705078034467018e-05)"
37,"('menor', 0.0010300894100500053)","('con', 1.622076956505405e-07)","('tijeras', 1.3831922371851822e-07)","('atacado', 1.355849920821045e-07)","('fue', 1.283347822018414e-07)"
38,"('en', 0.0)","('trabajamos', 0.0)","('para', 0.0)","('que', 0.0)","('las', 0.0)"
39,"('esmad', -0.007348490791564302)","('usen', 0.0022967416964065394)","('como', -8.053121983854158e-05)","('violo', -7.71198340144208e-05)","('entre', 4.9648880890042784e-05)"
40,"('horror', -0.0013192935688267242)","('capital', -0.0009705557808386992)","('menor', 0.000739849119515822)","('causo', -3.1088543230668617e-05)","('en', -2.044828539783715e-05)"
41,"('arma', 0.00482785202278319)","('ruin', -0.0031986262898559266)","('desadaptadas', 4.80398283558269e-05)","('al', 3.336239236827963e-05)","('incultas', 3.329123155638701e-05)"
42,"('ciudad', -0.0013619379939858577)","('los', 0.00012153352419738394)","('falta', 1.6203045460331944e-05)","('ubican', -1.3270568939948837e-05)","('tomar', 1.0886935555875514e-05)"
43,"('la', 4.88013890097388e-33)","('policia', 4.690009415654485e-33)","('dira', 1.964372355423886e-33)","('como', 8.226145796465449e-34)","('que', -5.972995052460126e-34)"
44,"('bus', -0.0036638816905655664)","('estan', -0.0031856979566996474)","('los', 0.002470662236310203)","('buen', -0.0013180332816898693)","('gracias', 8.138438888922934e-05)"
45,"('ciudad', -0.0008597073933801589)","('bici', -0.0007196461431736393)","('los', 8.262249344254715e-05)","('prefiere', -2.4139227148119084e-05)","('pedalear', 2.2888439111395274e-05)"
46,"('mas', -0.001945679369833262)","('hp', -0.0011267843510729776)","('los', 0.0009457936020818849)","('gustan', 5.433744834843406e-05)","('ninos', 3.067598368905231e-05)"
47,"('ano', 0.008163371849222903)","('mil', -0.0041113086156201436)","('mas', -0.002424082758572058)","('paz', -0.0014445817066285804)","('de', 8.923810105146078e-05)"
48,"('interior', -0.0014641653448089242)","('movil', -0.0012250020073844188)","('los', 0.0011996069672462624)","('licor', 0.0001614292452515003)","('delincuentes', 3.995713081177994e-05)"
49,"('informacion', -0.0017819400746225962)","('los', 0.000475671264894455)","('convivencia', -2.2439035443927137e-05)","('transeuntes', -2.138100355046467e-05)","('del', -1.5885619601990355e-05)"
50,"('desorden', 0.007366203016541399)","('ciudad', -0.0017233580382339626)","('los', -0.0013594488369248654)","('drogas', -0.000968107912554403)","('de', -5.300302121380066e-05)"
51,"('arma', 0.0034366950521441558)","('sur', -0.003245034259158935)","('celular', 0.0024876360804143094)","('coronavirus', -0.0020421923971217985)","('los', -0.000494203624842632)"
52,"('medellin', 0.00701917421961468)","('cali', -0.0060055155869451786)","('edad', 0.003584042074219246)","('pais', 0.00351255608675801)","('con', 8.059654488576716e-05)"
53,"('asi', -0.004873291989201414)","('sin', -0.0015547118501780114)","('manos', 0.0009433450995671129)","('ambulantes', 8.830805834025367e-05)","('se', -5.768304147135613e-05)"
54,"('medellin', 0.007186601109989419)","('florez', -0.0022486351148641305)","('son', -0.0020629074387128396)","('autonomia', 6.020854246537698e-05)","('no', -5.189736612802845e-05)"
55,"('drogos', 0.0)","('inmundos', 0.0)","('basofias', 0.0)","('sociales', 0.0)","('vandalos', 0.0)"
56,"('mil', -0.001722100511002873)","('actor', 0.0005815934392246412)","('drogadiccion', -0.0004599850658315567)","('formacion', 0.00038802225378791285)","('son', -3.2632292925419864e-05)"
57,"('los', -0.000492448231488232)","('toxico', -6.701357908622846e-08)","('sobrepoblado', -5.970301190107078e-08)","('un', -5.796574074209299e-08)","('inseguro', -5.417485119707635e-08)"
58,"('corrupcion', -0.0014677049719180795)","('mal', -0.0008855466218738535)","('drogadiccion', -0.00017186974526510828)","('antro', -0.00010607817062929494)","('la', 1.5371879028572634e-05)"
59,"('ladron', -0.004039739173038138)","('mujer', -0.0026749640345623475)","('estacion', 0.0022633886759999894)","('persiguia', -7.163201397256592e-05)","('delincuente', -6.714068341486208e-05)"
60,"('mujer', -0.005505015907854886)","('los', 0.0005410253802622862)","('en', -2.0301320064724677e-05)","('hija', -2.0042811708214036e-05)","('ya', 1.705839836681076e-05)"
61,"('sexual', 0.0054085289844054306)","('interpersonal', -0.002994882696612234)","('violencia', 5.070920961565125e-05)","('se', -4.814359750731356e-05)","('intrafamiliar', -4.493201735749938e-05)"
62,"('superior', 0.002068608591179873)","('hp', -0.0014431759813429961)","('educacion', -0.0012962371433964904)","('hoy', -0.0009858176268722053)","('los', 0.0003871352391781378)"
63,"('aqui', 0.012050154032736083)","('ied', 0.007602358754079624)","('estan', -0.007014029298730722)","('edad', 0.0024149971906733377)","('cai', 0.0023769216770340457)"
64,"('interior', -0.0018128661150492648)","('hoy', -0.001476170451550507)","('col', 0.0014176251079999513)","('institucion', -0.0011844246235756897)","('nacional', -0.00027682388084625714)"
65,"('trancon', -0.003100937107066708)","('fds', 0.0009618835951402261)","('en', -3.5546503433105914e-05)","('agobiante', 2.2907788579321098e-05)","('el', 2.2684464590330947e-05)"
66,"('dos', -0.01033078344111986)","('auxiliar', -1.827505379682926e-06)","('la', -1.644124148583707e-06)","('policia', -1.5847934733338828e-06)","('de', -1.2491405855354379e-06)"
67,"('aqui', 0.009612894099279602)","('dos', -0.004854458666021209)","('lugar', -0.002560078367898852)","('parque', -0.0011660620411938782)","('habitacion', -0.0007414481211905943)"
68,"('celular', 0.003507836537022033)","('andar', -0.0024479430956749976)","('me', 2.9989696770692884e-05)","('por', 2.5913056964139586e-05)","('el', 2.53915599183314e-05)"
69,"('van', -0.003983722839030241)","('volver', 0.0019956941739474707)","('drogadictos', -2.5633375032670033e-05)","('de', 1.88360521715237e-05)","('hacer', -1.7802184806305574e-05)"
70,"('movil', -0.0018890653896945716)","('son', 0.00018581510925848457)","('bronx', -0.0001801361314374669)","('con', -4.189219646011876e-05)","('ladrones', -2.6838774987428492e-05)"
71,"('celular', 0.0021820693435770544)","('los', -0.0007442444144627052)","('del', -2.7655968853543015e-05)","('grave', -2.4057310414098685e-05)","('forma', 2.3107784517552024e-05)"
72,"('social', 0.003949615997960853)","('ahi', -0.0023041025765283426)","('peor', 0.002293648245361165)","('los', -0.002265217352645939)","('sin', -0.002117801492081545)"
73,"('asi', -0.008963030251367427)","('operaba', -1.1942048751629396e-06)","('la', -1.1413375838648819e-06)","('banda', -1.0846975652447478e-06)","('temible', -8.398301039180404e-07)"
74,"('cosquilleo', 2.9987584838238823e-33)","('dedicada', 2.193949589703806e-33)","('al', 1.7431176849930793e-33)","('banda', -3.6906245440546847e-34)","('desarticulan', -2.8205470018389447e-34)"
75,"('la', 2.7997235933889637e-33)","('taponada', -1.2080186547877803e-33)","('por', 6.430093176168361e-34)","('semaforos', -5.886713552666208e-34)","('calle', -1.745341206186924e-34)"
76,"('santi', -0.00024908643862353477)","('nos', 7.67339916828721e-05)","('que', 1.7705972249717102e-06)","('del', -1.6656069980053932e-06)","('establecimiento', -1.530086422942023e-06)"
77,"('man', -0.0028911978919965034)","('imbecil', 0.0008842723076551802)","('seguir', -0.0007458778775647783)","('tuve', 3.2217758684879284e-05)","('policia', -2.8514640452213742e-05)"
78,"('ano', 0.0064732333392761)","('van', -0.004026785759625116)","('com', 0.0034144464385049743)","('usted', -0.001989818788152931)","('los', -0.0016316468359109583)"
79,"('mas', -0.0012338770448146264)","('real', -0.0004535294690181014)","('ciudad', -0.00030509267394422966)","('opcion', -0.0002824556680960696)","('movilidad', -4.441229699128041e-05)"
80,"('edad', 0.005503221482947762)","('hoy', -0.0029254683577156155)","('ley', -0.0027602070624525394)","('armados', -4.510350308447545e-05)","('colegio', 3.701794918517413e-05)"
81,"('edad', 0.00548900856282101)","('hoy', -0.0028733890106569164)","('ley', -0.002757513277276151)","('es', 6.842645774998149e-05)","('yo', -5.692099425159002e-05)"
82,"('tenian', 4.192854087352521e-33)","('el', -2.94755973987521e-33)","('en', -1.624961530507802e-33)","('mente', 1.378150673002467e-33)","('seguramente', 1.141635929832298e-33)"
83,"('tres', 0.0033263606690112153)","('hoy', -0.0013979614930654566)","('los', -0.0013121299531834879)","('accion', -0.0005592810990934493)","('cc', 0.0004173274887079368)"
84,"('dias', 0.0021077950164411024)","('los', -0.0013242733648942619)","('todas', 2.6131877849096198e-05)","('las', 2.031320231861503e-05)","('hacen', -1.618951477202427e-05)"
85,"('asco', 0.008213335837913924)","('da', -0.0048954670033330965)","('mas', -0.0018425992592701478)","('los', -0.0016635306443645794)","('pirobos', 0.00015911730478497576)"
86,"('conozca', 0.0)","('la', 0.0)","('historia', 0.0)","('de', 0.0)","('pareja', 0.0)"
87,"('los', -0.0003994934156691307)","('cayeron', 9.53696130124103e-05)","('transmilenio', -2.9419809621787643e-06)","('senalados', -2.605202554016792e-06)","('de', -2.516404754303865e-06)"
88,"('medellin', 0.01192648127867822)","('habitante', 2.4260038881231144e-06)","('que', 2.2763393357119263e-06)","('de', 1.84132009763841e-06)","('descaro', 1.7578811126569833e-06)"
89,"('distrital', -0.000997840891731818)","('administracion', -0.0009125283678792618)","('mes', 0.00044771456008584537)","('comision', 0.00025147658283645996)","('una', 1.64477733424146e-05)"
90,"('da', -0.004068469146129756)","('hoy', -0.0012543466441918105)","('los', 0.0009786372496543281)","('mejor', 0.0008407289140848304)","('colectivos', 2.8607387327209706e-05)"
91,"('nacional', -0.0010577088323138711)","('universidad', -2.460859716041992e-07)","('la', -2.251056630394607e-07)","('de', -1.9698772422611102e-07)","('estudiantes', -1.7772735107837624e-07)"
92,"('favor', -0.007231061012967234)","('la', -1.5697926621059444e-06)","('calle', -1.4498314663827514e-06)","('de', -1.4373640908202133e-06)","('luminarias', -7.934155238634991e-07)"
93,"('social', 0.00418613804442037)","('lider', -0.0018615601787252735)","('ser', 0.0015194344915916537)","('defensor', -0.001506831633260422)","('celular', 0.0013604563525954267)"
94,"('ser', 0.002030104696485653)","('ahi', -0.0019760710275925366)","('mujer', -0.0017299784779830928)","('temor', -0.0016408853369021086)","('dias', 0.0011172172677867383)"
95,"('pais', 0.004305488030247694)","('ilegal', 0.0033760854426386905)","('poblacion', 0.0008128782506431786)","('delincuentes', 7.195498747700752e-05)","('liga', -4.9970072324820914e-05)"
96,"('sexual', 0.0025169389854925455)","('los', -0.0022754081422005743)","('son', -0.0006492490772403829)","('de', 5.1760534643846474e-05)","('ambitos', -4.333812556691864e-05)"
97,"('investigan', 0.0)","('presunto', 0.0)","('robo', 0.0)","('por', 0.0)","('parte', 0.0)"
98,"('es', 7.075054658398009e-33)","('salio', 5.429802797286687e-33)","('del', 5.4253012218221046e-33)","('que', 2.849819879105108e-33)","('drogada', -1.693157217733252e-33)"
99,"('da', -0.004134091381791759)","('ver', 0.002445153053577478)","('impresion', -0.0007837621871126888)","('drogas', 0.0004382434033983829)","('son', -0.0001542660280838238)"
100,"('condicion', -0.001209321154016782)","('aumenta', -2.990772240720963e-07)","('no', -2.819028958511755e-07)","('atentos', -2.4405444081020827e-07)","('la', -1.8684662584020178e-07)"
101,"('bus', -0.0035904609737000535)","('sitp', -0.0026014462267348834)","('sur', -0.0010935576488426042)","('mas', -0.0010147439968223359)","('tramite', 6.847739262613194e-05)"
102,"('dos', -0.00437548799114158)","('bus', -0.0035768196427581364)","('atencion', 0.003101165342135361)","('re', 0.0012690615147045337)","('dio', -0.0011011454701761046)"
103,"('conductor', -0.005393505757553705)","('beat', 0.0012778568226621838)","('de', -8.361668247366574e-05)","('robado', -6.398136049279521e-05)","('en', -6.192998717433476e-05)"
104,"('ciudad', -0.0011068317152446668)","('nos', 0.0003240661165628166)","('los', -7.695422779094195e-05)","('policia', 1.4514861914768257e-05)","('pulico', -1.0367671965758845e-05)"
105,"('hoy', -0.0024509984830899615)","('garciam', 0.0003917528512535204)","('seguridad', -2.967436273767279e-05)","('pueden', 2.5930655651231838e-05)","('que', 2.1204797829834322e-05)"
106,"('va', -0.0047760231471752155)","('los', 0.0009554382720036298)","('unidad', 0.0006582403601526256)","('casos', 6.113932471876292e-05)","('prevenir', -4.353196053591348e-05)"
107,"('lo', 3.802527527716296e-33)","('tambien', 3.406107577768453e-33)","('escopolamina', 3.244431662964486e-33)","('drogo', -1.7971875050393114e-33)","('con', 1.2468546663863722e-33)"
108,"('estan', -0.005555658037637579)","('los', 0.002251063984077465)","('robando', -8.649648479647085e-05)","('se', -4.8606345759861465e-05)","('cuanta', 3.511496580095315e-05)"
109,"('celular', 0.004334045022934683)","('se', 6.241010300266503e-07)","('un', 4.194808446137227e-07)","('roba', 3.32765557164081e-07)","('quien', 2.3580947167045427e-07)"
110,"('aqui', 0.01447967472727622)","('estan', -0.003533058879001721)","('caos', -0.0023840532126484307)","('ciudad', -0.0017658520480892648)","('pais', 0.0017252906550841516)"
111,"('taxi', 0.01609216239099091)","('llego', 2.365464550285771e-06)","('y', 2.2536529409394016e-06)","('a', 1.3601460647084161e-06)","('estadounidense', 1.2949121128921997e-06)"
112,"('ahi', -0.0017924361640588736)","('hoy', -0.0009833322818899482)","('mas', -0.0009704209776880769)","('camion', -0.0009617646150447768)","('anos', 0.0007810963152878965)"
113,"('ano', 0.003443977843593573)","('va', -0.003164164434181575)","('peor', 0.0022718652247346854)","('algun', -0.0017268912722112673)","('lugar', -0.0014829162054993976)"
114,"('los', 0.0031759001019264995)","('favor', -0.0029749782033290668)","('ahi', -0.001902889162544298)","('amenazando', -6.833453499580723e-05)","('es', 5.8826549162940195e-05)"
115,"('bus', -0.0025314724095621462)","('conductor', -0.002287468575401779)","('pm', -0.0009086523919444292)","('wev', 0.0008994430230142716)","('eitb', 0.0008675329228739656)"
116,"('paz', -0.0009116556800776149)","('otra', -1.5353773261936663e-05)","('comparar', -1.150951295266273e-05)","('les', 1.0689938948685164e-05)","('y', 9.339302549812321e-06)"
117,"('son', -0.0005137020504325907)","('los', -0.00020166412063135633)","('un', -9.921590160365669e-06)","('quienes', -8.521026019585577e-06)","('la', -7.413775697400805e-06)"
118,"('celular', 0.004333326816806704)","('robarles', -1.197115661787931e-06)","('por', -1.0224891042996312e-06)","('el', -1.0111504516012107e-06)","('fijo', -8.759338486724157e-07)"
119,"('poblacion', 0.0024584826156580325)","('caos', -0.0011618571137456699)","('facil', -0.0009933541778637271)","('mas', -0.0009375862695271995)","('contaminacion', -0.00051143078460735)"
120,"('nacional', -0.0006414865441534116)","('parque', -0.00030757929393441624)","('conmemorando', -8.084734601740986e-06)","('la', 6.89510922824719e-06)","('brinquen', -5.528464431711974e-06)"
121,"('va', -0.002762894962349671)","('algun', -0.0011009998568077132)","('los', 0.00041950648363646876)","('echar', 0.0003990424325163264)","('cual', -0.0002594789540617802)"
122,"('sexual', 0.004353944641328395)","('bo', -0.0018894562686569633)","('los', -0.0014968392461829428)","('tomarse', -8.252377750883387e-05)","('integridad', 4.6401954716225996e-05)"
123,"('violacion', -0.0027323512842296997)","('los', 0.0005407237559684298)","('dolor', -6.863993265609692e-05)","('mutiples', -2.4197447538322488e-05)","('y', -2.3627639606722304e-05)"
124,"('peor', 0.003192950186309532)","('pais', 0.0026107934595450103)","('corrupcion', -0.0022142224717993197)","('ciudad', -0.0013005882006410993)","('los', -0.0008642340986473572)"
125,"('bus', -0.004782328410484628)","('da', -0.0028538272859328097)","('nos', 0.0009521388362223238)","('smog', 0.0008417623708051021)","('los', 0.0007517561862937301)"
126,"('esmad', -0.004998418574325195)","('parque', 0.0009623878235113623)","('son', 0.0006249621943185476)","('nacional', 0.00017586321213925555)","('me', -4.772838541084251e-05)"
127,"('dos', -0.010330715612456777)","('de', -2.1959188071404674e-06)","('delincuencia', -1.5452356254424538e-06)","('desarticula', -1.467350662245907e-06)","('grupos', -8.915553529741673e-07)"
128,"('debil', -0.0007554040825200652)","('quita', -1.1859951040789618e-05)","('en', 9.224647615336587e-06)","('falda', 9.16892010879035e-06)","('decisiones', -8.769873681808337e-06)"
129,"('sln', -0.0006878280287199141)","('de', -1.8239062915756426e-07)","('pura', -1.8063690741735909e-07)","('demagogia', -1.559704396957289e-07)","('el', -1.2129952077970713e-07)"
130,"('vias', -0.0015904157065724923)","('nacional', -0.0003985048866471738)","('parque', 0.00026580557716590104)","('cientos', -2.5633039689952808e-05)","('en', 1.6157989409195085e-05)"
131,"('actuacion', -0.0015362612571647141)","('col', 0.0013937153768956443)","('presuntos', -1.5626177832793986e-06)","('deben', 1.207006810883921e-06)","('libertador', 7.976292381459731e-07)"
132,"('carcel', -0.00774325624162172)","('los', 0.0029604616990137832)","('que', 7.053209278189142e-05)","('cada', -6.272282435969818e-05)","('transmilenio', -5.711414909541536e-05)"
133,"('los', -0.0004924219662199614)","('que', -1.1212413390461014e-07)","('todos', -1.044618782733366e-07)","('hay', -9.159986228947237e-08)","('reportar', -7.371522782970685e-08)"
134,"('publico', 6.813690910092326e-33)","('un', 5.9223431281450315e-33)","('es', 3.615922499238354e-33)","('espacio', 2.991632069161059e-33)","('cerrrado', -2.7873147512147582e-33)"
135,"('va', -0.004679906084389223)","('ayer', -0.0018547517620947631)","('mejor', 0.001299128025045187)","('dia', 9.088489976908284e-05)","('telefonos', 7.01898185954737e-05)"
136,"('poblacion', 0.0015899071731259808)","('roosevelt', -0.0008044864261748605)","('circular', -0.00011542210789305508)","('gente', 1.0928711176143777e-05)","('imaginate', 1.072271691624786e-05)"
137,"('razon', -0.001843014828271282)","('tiene', -5.093687991550752e-07)","('toda', -4.6846531610618433e-07)","('la', -4.423291256574228e-07)","('dr', -4.0708657429506857e-07)"
138,"('chad', -0.0032319065709067183)","('edad', 0.0028640672716113294)","('ser', 0.002113172225627853)","('oposicion', -0.0017189552960718139)","('no', 8.382815514983574e-05)"
139,"('pais', 0.003241079784629613)","('violacion', -0.0025413296943898093)","('mujer', -0.0019037172227062632)","('anos', 0.0005554332085386549)","('familiar', -0.0003986337919188881)"
140,"('asi', -0.0034732769970553133)","('son', 0.0008689968694773532)","('lugar', -0.0008460561927585254)","('lopez', -0.0004311223585692419)","('plan', -0.00037299101400289897)"
141,"('ex', 0.00535494517367369)","('senor', -0.004614755378563007)","('los', -0.0004269123486883124)","('fueron', -5.9919779715403476e-05)","('acuerdo', -5.017298060097132e-05)"
142,"('dos', -0.00504498910170111)","('los', 0.0009062902587866295)","('anos', 0.000836374099283184)","('hombre', 0.0007506068467752011)","('su', -5.8399313963376064e-05)"
143,"('director', 0.010249501039382462)","('pais', 0.003399212540110497)","('capital', -0.0033659313688971255)","('reunion', -0.0031591296654835095)","('sector', 0.0025118580298233127)"
144,"('va', -0.0032306655849323094)","('mujer', -0.0017456686444409263)","('algun', -0.0012373972465257713)","('usar', 0.0003035837742832807)","('usa', 0.00014919385064661087)"
145,"('ningun', -0.0027583741603940197)","('ej', 0.000295166621310497)","('transnacional', 0.0002866312073464878)","('app', 0.00013952252544375816)","('son', -3.366620379947443e-05)"
146,"('favor', -0.003289881621010498)","('mas', -0.0013715770573602605)","('los', 0.0011591455732991966)","('super', 0.0009439799765084771)","('cosquillean', -5.026918136320058e-05)"
147,"('social', 0.006767282381969664)","('interior', -0.004046009360669212)","('lider', -0.003166445281722159)","('ver', 0.0024645618362050103)","('celular', 0.002046103314132086)"
148,"('urge', 0.005321184997817908)","('sin', -0.002564738899686767)","('situacion', -0.002397679699001029)","('celular', 0.002011648439968351)","('hoy', -0.001484758715635026)"
149,"('mujer', -0.003826181158631538)","('hombre', 0.001965209659133931)","('de', -5.692750033601301e-05)","('violencia', 5.182289523020958e-05)","('generalizar', -4.0311217740272916e-05)"
150,"('celular', 0.004066292826591683)","('mal', -0.0010584677740236566)","('anda', -0.0009126850543745048)","('usd', -0.0003045891009577371)","('victima', 1.8790336564703842e-05)"
151,"('mas', -0.001175979599176248)","('iluminacion', 0.0005891437812391578)","('senalizacion', 0.0005849117724219051)","('vial', -0.00027985616410450157)","('los', 0.00026600556274018755)"
152,"('mas', -0.0012324087881045293)","('bien', -0.0006613076714521304)","('produccion', 0.0005873314070362437)","('ciudad', -0.0004639996727320476)","('bici', -0.000328272602899434)"
153,"('esmad', -0.010167279515577657)","('del', -1.9181433362129525e-06)","('y', -1.8734052404944753e-06)","('en', -1.6726361560524796e-06)","('lo', -1.577972138972876e-06)"
154,"('peor', 0.005318951258592254)","('da', -0.004407178956609017)","('estan', -0.003839498573137011)","('temor', -0.0017426544011979947)","('llenos', 9.533185700580047e-05)"
155,"('jardin', -0.001688133440858286)","('infantil', -0.0012328320653369055)","('los', 0.0005445371084615785)","('televisores', -2.6716374987125284e-05)","('y', -1.8730942615670518e-05)"
156,"('dan', -0.005174116414368234)","('los', 0.0015522873995716792)","('la', -3.042002802326875e-05)","('ladrones', -2.3165185897661992e-05)","('porque', -2.281183254091814e-05)"
157,"('casi', -0.004292138956837874)","('son', 0.0006885521226683299)","('contra', -5.015673221538039e-05)","('en', -4.57496371065788e-05)","('es', 3.002368925238465e-05)"
158,"('normal', 0.004711739991564531)","('situacion', -0.0038391925084352036)","('institucion', -0.0035032778074231053)","('sexual', 0.003451792648929988)","('superior', 0.003318471718112937)"
159,"('los', -0.0004924213044590209)","('el', -6.673169432360609e-08)","('hurto', -4.5266068310711754e-08)","('baja', -4.1113701340384624e-08)","('pero', -3.327735359395234e-08)"
160,"('bus', -0.006160839157429675)","('escolar', 0.0022708299423617488)","('entregan', -8.491959705879655e-05)","('video', -6.03653441276708e-05)","('en', -4.887024144111245e-05)"
161,"('edad', 0.0034648931001639923)","('ayer', -0.0019891331463702286)","('lider', -0.0013928600206733568)","('hoy', -0.0013487318996907778)","('mas', -0.001276003984245833)"
