,feature1,feature2,feature3,feature4,feature5
287,"('lopez', -0.04654256547138393)","('los', 0.036206778458386844)","('vez', 0.021787894829037768)","('nacional', -0.016702973867372947)","('mas', 0.01005392637273824)"
288,"('favor', -0.04975169072067113)","('mas', 0.017353728329478894)","('esplendor', -0.01649625202848433)","('ahi', 0.008696827180182434)","('y', 0.0006299975877864105)"
289,"('cuenta', 5.681464789926346e-32)","('tenga', 5.484062181929997e-32)","('la', -4.449026656327988e-32)","('protestas', -1.2987681400908246e-32)","('en', 4.902444871333192e-33)"
290,"('dos', 0.016867881703920454)","('buses', 2.100347324146593e-06)","('de', 2.0890219277750392e-06)","('accidente', 1.8965272350265828e-06)","('entre', 1.5004505645615709e-06)"
291,"('pareja', 0.0)","('fue', 0.0)","('capturada', 0.0)","('por', 0.0)","('esconder', 0.0)"
292,"('hoy', 0.0403778981698952)","('penalizacion', -0.008671263434422679)","('los', -0.0055666875391594435)","('decision', -0.0030930716009634107)","('equivoca', 0.0006659178328034945)"
293,"('mal', 0.04831415004729111)","('los', -0.021698228217105726)","('y', 0.0008477908727684096)","('ubicado', -0.0007446109104169306)","('la', 0.0007389365369540081)"
294,"('mal', 0.05020246756089054)","('nos', -0.02017854137068262)","('mas', 0.014498076817627189)","('en', 0.000584608171885606)","('autopista', -0.00032962214966877575)"
295,"('olla', -0.030093053133397735)","('hombre', 0.021105154419575393)","('en', -0.00016733365445443642)","('desmantelan', 0.00012840873776986088)","('colegio', -0.0001004568460242268)"
296,"('sitp', 0.14005566317882245)","('red', -0.08647874096904394)","('delincuencial', -0.030227164644017195)","('autopartes', 0.0008167386251149572)","('del', 0.000577863278118426)"
297,"('planton', -0.08082232532150418)","('dia', -0.04635695351197883)","('sexual', 0.04440498630495905)","('argumentacion', 0.016569887858784715)","('constitucional', 0.01652626440593255)"
298,"('anos', 0.03859024205663097)","('renovacion', -0.02254655433291162)","('mejor', -0.02109065549095151)","('los', 0.011004409135235788)","('programadas', -0.00062071481371579)"
299,"('ciudad', -0.043848656956964036)","('asco', 0.025699408607994894)","('uso', 0.019199604679141124)","('racional', 0.014476439097285087)","('particular', -0.011442333180684333)"
300,"('min', -0.08006591607348401)","('los', 0.03708550266207739)","('llevamos', -0.0005859928579209212)","('detenidos', 0.00046235020285888484)","('que', -0.00036524556303384827)"
301,"('aqui', -0.043884279467296845)","('millon', 0.021149435336960325)","('los', 0.016443612306727164)","('mas', 0.0132022391210438)","('con', 0.0005272283239101345)"
302,"('los', 0.016974759096181975)","('robo', -2.6676280490549492e-06)","('todos', -2.1600936581219502e-06)","('a', -8.687449625571432e-07)","('un', -6.697255964078217e-07)"
303,"('bus', 0.10910992358962997)","('sitp', 0.08900465114035347)","('precaucion', -0.05175485769180665)","('favor', -0.047177713557040285)","('los', -0.016130431683494307)"
304,"('se', -1.1907651120575155e-31)","('imagenes', 3.925195182096422e-32)","('marcha', 2.728737400925707e-32)","('recicladores', -1.7477777192621794e-32)","('de', -6.466396534111655e-33)"
305,"('ano', -0.07247096621004288)","('regional', 0.011376056433505154)","('nivel', 0.008853736738528455)","('eso', -0.0003165008146690004)","('por', -0.00026688447756051625)"
306,"('sin', 0.028736884863303877)","('los', 0.004353837618972787)","('universidad', -0.0003512741486356405)","('no', -0.0002628925607821913)","('que', 0.00021646513620588408)"
307,"('general', -0.035538984025475735)","('escolar', -0.020255008587639782)","('civil', -0.019713499848950364)","('particular', 0.0012910008319730922)","('el', 0.0003188039576817679)"
308,"('administracion', -0.034791661694133814)","('dias', 0.02232509395420739)","('sin', 0.02128589337902575)","('los', 0.010408045089217468)","('e', 0.001012369597722212)"
309,"('bus', 0.11650502333185096)","('escolar', -0.04889518752756121)","('cinturon', -0.019470382702116304)","('los', -0.007052916689781643)","('pasajeros', -0.0013071906603343286)"
310,"('los', 0.029562198889073164)","('dragons', -0.00999522915961952)","('miss', -0.007400430348915155)","('paris', -0.007219280511255669)","('motivacion', -0.007161826654384002)"
311,"('ayuden', -0.03426230786111777)","('alma', 0.03295212141430479)","('di', 0.015580589559130938)","('abro', 0.007649981705982175)","('inspiracion', 0.007558734269669192)"
312,"('esmad', -0.07677530430919864)","('los', 0.044632736795012576)","('estudiantil', -0.011735802283800001)","('del', -0.001356703543386347)","('frenar', -0.0009545180061074624)"
313,"('anos', 0.039883637956653964)","('estacion', 0.037174346713341286)","('sin', 0.012333831451462978)","('portal', -0.011367885784349226)","('ver', -0.009785523218528621)"
314,"('sexual', 0.035579557000512324)","('tres', -0.02849490786240247)","('implicacion', 0.012433018259226056)","('onu', 0.01011119171959138)","('presunta', 0.00036075710200013736)"
315,"('asi', 0.030814855445824848)","('cual', -0.025876639781210235)","('los', 0.008914575910615043)","('jan', -0.005499410226603913)","('molotov', 0.005361674658226037)"
316,"('son', -0.09261563604387903)","('edad', 0.020958127587455425)","('dan', 0.014544211844864624)","('accidental', 0.0023960039667462363)","('nns', 0.0022645303186760485)"
317,"('bus', 0.2381094435542502)","('a', 4.63169237135583e-05)","('abuelito', 3.48037972679943e-05)","('logra', 2.1151609050060203e-05)","('desarmar', 2.1051327493722237e-05)"
318,"('social', -0.05585860417763091)","('los', 0.028871556396195194)","('mas', 0.02226242631252272)","('nuestro', -0.0007126001759787607)","('quien', 0.0006299568306965763)"
319,"('movil', -0.089306432170789)","('los', 0.03441491903008382)","('aplicacion', 0.01117434380762943)","('canal', 0.009124350976549846)","('ninos', 0.0015966263598704439)"
320,"('usted', -0.1083703592703294)","('ningun', 0.10558449886061566)","('los', 0.022964099174697918)","('infiltrados', -0.00202286986492281)","('lo', 0.0014056660053736766)"
321,"('sexual', 0.03294465608483455)","('laboral', -0.02977099760741414)","('sin', 0.02077002347931713)","('remuneracion', -0.006529935443594193)","('explotacion', 0.005402528096137929)"
322,"('va', 0.09693367040753097)","('agresion', 0.004015317038730315)","('de', 0.001168612301776364)","('misma', 0.0009993867590172942)","('le', -0.0006445246253171459)"
323,"('pues', 0.012353658845266758)","('bien', -0.010460916611748488)","('los', 0.010181504211553194)","('robando', 0.00019565014783369357)","('gracias', -0.00016944092803087164)"
324,"('sexual', 0.03587555700145471)","('cra', 0.009998997296786596)","('parque', 0.003672228690293837)","('y', 0.0005279147854158782)","('ninas', -0.0003311475721961395)"
325,"('ciudad', -0.053177559223299156)","('joven', 0.024900597472754214)","('los', 0.02121098332181897)","('a', 0.00043464253102330666)","('quieren', -0.00038613778250653336)"
326,"('menor', 0.10629884820259711)","('cual', -0.056428792926916854)","('anos', 0.025495377267541166)","('prision', -0.015696282850272497)","('agresion', 0.009255090502530892)"
327,"('racista', -4.5338189019954515e-32)","('medio', 3.033153821046225e-32)","('homofobica', 2.773836517704061e-32)","('es', 2.158660880653174e-32)","('mucho', 8.142543945230996e-33)"
328,"('cual', -0.027499516758435347)","('tal', -0.02640464056549333)","('mas', 0.0205647158699083)","('los', 0.015068992901551935)","('ando', -0.013595108604134687)"
329,"('hptas', 0.04050338589954721)","('dan', 0.01904121483602111)","('ex', -0.011069799843227075)","('pa', 0.002750716260397175)","('a', -0.0004359200304579498)"
330,"('celular', -0.06474193062763195)","('pm', 0.04376600695210774)","('lugar', 0.03242788505766132)","('son', -0.029052177591515852)","('fiel', 0.004288960086943243)"
331,"('cra', 0.02493423836380528)","('infraccion', -0.007495578857365712)","('de', 0.00025075268638292974)","('en', 0.00011471810910862487)","('transito', 9.693540247452526e-05)"
332,"('alcaldes', -0.13266851057317483)","('social', -0.029787757226956424)","('no', -0.0013252199498995428)","('ninguno', -0.0011761951539839028)","('respeten', -0.000998428652561571)"
333,"('bus', 0.11682326008708063)","('usar', -0.05479281367401976)","('hoy', 0.04330563433577852)","('atrevi', -0.03039272077841001)","('loa', -0.026576347902961175)"
334,"('son', -0.05580684324115965)","('cias', 0.04505657704716031)","('alerta', -0.000366840435025756)","('organizados', -0.00025770844854751916)","('varias', -0.00014831748134484739)"
335,"('menor', 0.07643794251933465)","('sexual', 0.017159116213174973)","('edad', 0.01629571001997199)","('anos', 0.015685467042208318)","('mes', -0.01557449912137903)"
336,"('ley', 0.04203286478985089)","('bogotrax', -0.014070704459524607)","('en', 0.0005024841814752827)","('adolescentes', 0.0003820395400509723)","('y', 0.00023378349737252716)"
337,"('mas', 0.03375731330917523)","('peligroso', 7.802022706178889e-06)","('el', 6.956467025700867e-06)","('algo', 4.7695722909367635e-06)","('que', 3.921593943111728e-06)"
338,"('los', 0.06679040430639843)","('celular', -0.0594473056023498)","('anos', 0.026181363763424115)","('diez', -0.02265577315407963)","('jardin', -0.007616710429177193)"
339,"('esmad', -0.06731318498182393)","('intromision', 0.04957723475325008)","('tras', 0.03268336327058351)","('queda', -0.0019151758322753663)","('lo', 0.0013675964786017576)"
340,"('de', 7.852482496343828e-32)","('nuevo', 3.730707904934286e-32)","('fleteo', 3.2255049595728784e-32)","('caso', 8.561203407174355e-33)","('en', 3.7218572107829035e-33)"
341,"('kennedy', -0.02958223224830399)","('los', 0.0161952366957616)","('mas', 0.016042403210931703)","('en', -0.00042002852233370593)","('chia', 0.00038551293034216563)"
342,"('mas', 0.028451428107319748)","('via', -0.023067271266866602)","('violencia', 0.00011791895272388658)","('registraron', 0.00011235912457185538)","('de', 9.104262743180329e-05)"
343,"('mujer', -0.03956027918676972)","('sector', -0.0319363242634877)","('sexual', 0.031292480864756465)","('comercial', 0.03098548836353034)","('portal', 0.009330498403720728)"
344,"('estan', 0.05429993069094237)","('los', -0.031267201321715794)","('de', -0.0015305357732919367)","('casas', 0.0015125060089904265)","('helicoperos', -0.0013891230459915516)"
345,"('los', 0.018346903516605013)","('entran', -0.01670724117891906)","('voladores', -3.2489047700128034e-05)","('policias', 3.1537675446804e-05)","('y', -2.6185249653243734e-05)"
346,"('orientacion', -0.10402856470859295)","('para', -2.3378523066235113e-05)","('las', -2.228201435752749e-05)","('linea', -2.211639522664773e-05)","('que', -1.4498608938726397e-05)"
347,"('usted', -0.16775220863916226)","('mas', 0.04376546943364563)","('sus', -0.00032381369311881326)","('bogota', -0.00016543671399803692)","('pagaria', 0.000127645192256221)"
348,"('conductor', 0.02876933358852333)","('uber', -0.005258421664692071)","('los', 0.003427507513100897)","('van', -0.0021492074312421954)","('a', 0.0006389605375899976)"
349,"('los', 0.058740145479957935)","('ciudad', -0.028869217068671904)","('campus', -0.008783875881006023)","('sacar', 0.0006279987836588778)","('que', -0.0005985869202894432)"
350,"('esta', -3.0583646185100415e-32)","('bloqueada', -7.482231483113719e-33)","('la', 6.978553809958995e-33)","('llevamos', 6.760811436667856e-33)","('sumamente', 4.83736624251372e-33)"
351,"('caos', -0.12417039030930485)","('ciudad', -0.034442009723512745)","('los', 0.03401544972561533)","('transmilenio', -0.0012784116129912633)","('generan', 0.0008440708044055361)"
352,"('en', -5.043136918920899e-32)","('bogota', 3.2989999838743713e-32)","('universitaria', 2.3803031490660558e-32)","('autonomia', -1.0079059950008678e-32)","('trinchera', -4.271976620492709e-33)"
353,"('esmad', -0.065112645795656)","('lopez', -0.04365317569239605)","('control', -0.011168441373009617)","('distrital', 0.007077136501153653)","('a', -0.0010086059932973676)"
354,"('esmad', -0.04283186221947081)","('lopez', -0.03286612668788991)","('los', 0.032854079568065304)","('razon', -0.02425630878418023)","('son', -0.019034921952955784)"
355,"('disturbios', 4.849715841776309e-32)","('protestas', 4.128437457291898e-32)","('terminaron', 2.880344765301152e-32)","('de', -1.7627486139637062e-32)","('en', 6.507785916972085e-33)"
356,"('gu', 0.0232984016691231)","('los', 0.007357094339981288)","('cuanta', 0.0002699693460113528)","('se', 0.00026401570124335585)","('cuenta', 0.0002004472629322724)"
357,"('hoy', 0.05322017327463758)","('arbol', -0.0206486533073678)","('ver', -0.009211901822577776)","('parque', 0.00785608168496018)","('unos', 0.0009968100998826994)"
358,"('usar', -0.03906528371070915)","('uso', 0.02436275068494687)","('csu', -0.01704316426951997)","('proporcional', -0.01699828939558032)","('ahi', 0.005662532682423877)"
359,"('decir', 7.709404654201846e-32)","('que', 5.946377874833035e-32)","('en', 2.7708256542036107e-32)","('no', 1.4089485900409424e-32)","('demora', -2.025712288645594e-33)"
360,"('bus', 0.1629988451886131)","('los', -0.05758194687522111)","('tiempo', 0.002345746837230018)","('un', 0.002242360728341073)","('traumatizada', -0.0018894332521947367)"
361,"('ley', 0.04214626345501885)","('laxitud', -0.013956518398453379)","('derechos', -0.0003694524936475633)","('terrorismo', 0.0002813715605051578)","('ciudadanos', 0.0002541722033673342)"
362,"('esmad', -0.09843826130864211)","('represion', 0.0359991528450409)","('mas', 0.023815068371488436)","('ojala', 0.001097498545612573)","('tome', -0.000889023166077722)"
363,"('edad', 0.033404001216936006)","('usan', -0.007216141462268528)","('los', -0.003382768346657608)","('tiene', -0.0007476079848272567)","('que', 0.0005520474849844358)"
364,"('son', -0.0513079944363922)","('entrar', 0.04084236464387922)","('alla', -0.011071948353807181)","('por', 0.0005170977190217997)","('esconder', -0.00045331254250701754)"
365,"('los', 0.016973885638814662)","('de', 3.6865637138213886e-06)","('partes', 2.948634424184351e-06)","('las', 1.8222034792363166e-06)","('bajas', 1.7472870596348183e-06)"
366,"('estudiantil', -0.05149183722912675)","('anos', 0.042627655834336746)","('asco', 0.02412045797451831)","('punto', -0.0007045339964221229)","('universidad', 0.00038770112398416447)"
367,"('via', -0.017760195131978882)","('evitar', -3.8962788712701726e-06)","('el', -3.077617111939381e-06)","('para', -2.479175091362365e-06)","('consejos', -2.0539739241605708e-06)"
368,"('los', 0.05633971729039912)","('esmad', -0.04133677577294177)","('son', -0.029338080521126138)","('indignacion', 0.006903120993336345)","('como', -0.0011798530537684908)"
369,"('bus', 0.13789429387842642)","('cual', -0.0791600863222447)","('ladron', 0.037350523398052296)","('via', -0.02826934655425811)","('un', 0.0007405774521417964)"
370,"('disminuir', 0.04030777915782451)","('director', -0.023140449414536333)","('afectacion', -0.016376136102873265)","('prision', 0.0019799250814546633)","('al', 0.00017753633220598798)"
371,"('farc', 0.041267811208868715)","('rural', 0.020260925872404446)","('ataco', 0.005940935178300235)","('los', 0.001844036660428227)","('con', -0.0005920124689789986)"
372,"('en', -5.081578660783245e-32)","('llevo', 2.9409621148510403e-32)","('hora', 2.4733355272925514e-32)","('una', 1.0956635507740789e-32)","('un', 6.866568527909209e-33)"
373,"('anos', 0.0757014806168926)","('pais', -0.04394466383191494)","('criminal', 0.03200598679943073)","('tres', -0.025554068795667753)","('de', -0.0008642902645408279)"
374,"('bus', 0.13545011563961518)","('sitp', 0.07696215706571477)","('pertenencias', 0.0037099998363990666)","('por', 0.0020700852828430256)","('hurtaron', 0.0017411222635853227)"
375,"('bus', 0.08960178456824788)","('aqui', -0.030863948980701227)","('los', -0.026385367681239568)","('anos', 0.02112424260153282)","('doleful', -0.01340500649454894)"
376,"('usted', -0.07177273696120612)","('senor', 0.03876419790581575)","('favor', -0.03582586122673664)","('los', 0.023723565699645847)","('mas', 0.012704014664318728)"
377,"('accion', -0.06550667522949054)","('cual', -0.028125885131216277)","('pro', 0.027919402623958558)","('los', 0.02039338372342506)","('smad', 0.01982436436510313)"
378,"('imagen', 0.027806561356409562)","('civil', -0.027443347955060274)","('dio', 0.027166997761371124)","('comunicacion', -0.0027859134205604876)","('orden', -0.0009930794842081367)"
379,"('social', -0.046856590479557494)","('plan', 0.04491928706272427)","('los', 0.020614055753447328)","('contribuya', -0.0007108262655537825)","('cortes', -0.0005064931989206925)"
380,"('asi', 0.10689237630748356)","('pais', -0.07860300153887684)","('en', -0.00013776238209981277)","('victima', 0.00010950401483843453)","('seria', -9.974026311838018e-05)"
381,"('pais', -0.07041934929906088)","('anos', 0.06315191421147262)","('dos', 0.013130471954979284)","('diplomatica', -0.0005713712317169039)","('y', 0.0004672843381744804)"
382,"('los', 0.0884752989736955)","('alcaldes', -0.06030050086720539)","('usan', 0.01621674448506352)","('esas', -0.0021275293618640877)","('las', -0.0020835146522345284)"
383,"('sector', -0.01997086614362968)","('informar', 0.016926493125041863)","('mas', 0.010087926488935233)","('voy', 0.003937782214120711)","('mil', 0.0018337337866155348)"
384,"('cra', 0.02946138689374771)","('ojo', -0.011189201100096345)","('ladrones', 8.963592409317464e-05)","('entre', 7.157454853088898e-05)","('calles', 7.090319513118368e-05)"
385,"('va', 0.06908627805766121)","('paz', -0.058824008768295896)","('estan', 0.0399665786657953)","('vandalizacion', -0.011482495063650733)","('pero', -0.0013405296990832722)"
386,"('mas', 0.033756337768165355)","('alcaldesa', 8.319560413698745e-06)","('apoyo', 8.120962340080366e-06)","('a', 6.260601449174898e-06)","('la', 4.2303565928751556e-06)"
387,"('tweet', -0.023374984027186803)","('actos', 0.021817019436167893)","('nacional', -0.015871714753030567)","('parque', 0.014025638224797674)","('los', 0.009019340257392629)"
388,"('dia', -0.04288727018255519)","('casi', 0.029074484240039764)","('hp', 0.026681595862690304)","('nariz', -0.02534506257341536)","('conductor', 0.02476002243850731)"
389,"('anos', 0.03389173078895284)","('inter', -0.007448185815319103)","('espanol', -0.0072684701228798694)","('intencional', -0.007235271014891555)","('de', 0.00045865532967343865)"
390,"('iba', 0.040223666357063474)","('mujer', -0.030120941199175615)","('ser', 0.011844251052676127)","('violacion', 0.01137679450135387)","('sucursal', 0.0078925453436858)"
391,"('paz', -0.11043588882482545)","('nueva', -1.1715427316586069e-05)","('jornada', -7.99529564033712e-06)","('marchas', -7.323034421128294e-06)","('de', -6.620877354033981e-06)"
392,"('prevencion', -0.05506366581235474)","('pais', -0.03131167687091342)","('facil', 0.019423869164683145)","('digital', 0.01257270778695563)","('pies', -0.0037446246264359146)"
393,"('antros', -0.030645443097362342)","('los', 0.02063124034496232)","('sociedad', -0.00015713046024890662)","('si', -0.00014860309771061374)","('pero', 8.126395876476324e-05)"
394,"('ningun', 0.070931097675725)","('ley', 0.02139866175369666)","('los', -0.015799198100352536)","('pasar', -0.0010018828123108472)","('al', 0.0007087230273769281)"
395,"('anos', 0.02566558030475568)","('medellin', 0.017500527918660594)","('ex', -0.010105062554360675)","('arma', 0.005575571904549695)","('lizeth', 0.0010954474633335597)"
396,"('policial', 0.05911304424011852)","('mujer', -0.033215752012139214)","('relacion', 0.03196668466571056)","('cali', 0.002249196810257862)","('pocas', 0.0009262652497150556)"
397,"('bus', 0.14547615267740377)","('sitp', 0.10723381317756804)","('dia', -0.08989289156440812)","('las', -0.002295822782288055)","('que', 0.001601852675174512)"
398,"('son', -0.03507011777485247)","('igual', -0.027752050189728827)","('los', 0.019118061275104056)","('mas', 0.010490397240556464)","('comunicacion', 0.005911043804460675)"
399,"('bus', 0.08099238111740464)","('sitp', 0.06447812966383083)","('na', -0.021583399301797476)","('cai', -0.007521908464606959)","('cra', -0.004736937853108984)"
400,"('dia', -0.03659634236019263)","('estan', 0.030473129460767884)","('total', -0.01745069836603995)","('crisis', 0.017042450044539185)","('sin', 0.015804365569620133)"
401,"('celular', -0.0858607461740399)","('ocho', -0.036581163356749824)","('dias', 0.03209987197133595)","('gs', 0.02868427300187272)","('dos', 0.01091800722629511)"
402,"('entrar', 0.026907622251571246)","('civil', -0.024014425440552073)","('sin', 0.022860493363827842)","('campus', -0.02169768736062613)","('los', 0.009957954580083344)"
403,"('ladron', 0.0940789989442667)","('de', -0.00025106003671091106)","('bicicletas', -0.0002483581106411628)",,
404,"('lopez', -0.07600881317546636)","('distrital', -0.009389519553707856)","('vandalos', 0.0005393052039504892)","('las', -0.0004286213908185336)","('universidad', 0.0002790675668199609)"
405,"('estan', 0.040120821482164046)","('control', -0.025251819244122085)","('los', -0.0029279880794366433)","('anticolados', -0.0011537998765331413)","('recursos', 0.0009852449649791336)"
406,"('va', 0.053669401682414526)","('armas', 0.035879894846764356)","('social', -0.03154168961740313)","('alla', -0.016370226730817648)","('mas', 0.008707312819557054)"
407,"('administracion', -0.03799399372540493)","('uso', 0.03208355502333425)","('distrital', -0.015816739649561904)","('alcohol', -0.0012496044733827296)","('la', -0.0004296630317358225)"
408,"('vias', -0.07742136087056438)","('estar', 0.03535025709637591)","('mas', 0.01792233077321639)","('situacion', -0.017516443697595196)","('miedo', 0.0007258386681251273)"
409,"('arma', 0.010855621729959181)","('los', 0.007185358531195105)","('apta', 0.006553478310442874)","('para', 0.00018784974489720227)","('un', -0.0001682781032941204)"
410,"('son', -0.0354177965895468)","('los', 0.021955093342129254)","('uso', 0.016121974352432848)","('mas', 0.01014347083710029)","('normal', -0.009427274174493672)"
411,"('mas', 0.033754791808712825)","('porque', 4.07539617574414e-06)","('callo', 1.6297079178034345e-06)","('me', 9.639103059914612e-07)","('es', 2.085381682701697e-07)"
412,"('ciudad', -0.04004585604204076)","('anos', 0.034808763180896485)","('industrial', -0.029268996529435598)","('hombre', 0.01751158222174396)","('dwm', -0.005975487625069617)"
413,"('familiar', -0.02985437475473292)","('secuestrada', -4.4773168823208615e-06)","('nina', -3.550063638103613e-06)","('habria', -3.170497298108123e-06)","('sido', -2.918127239193915e-06)"
414,"('lopez', -0.05056330190529943)","('los', 0.03376025830593732)","('civil', -0.020936634074957144)","('lideres', -0.011305636985599749)","('el', 0.0005963458975768942)"
415,"('mujer', -0.0254977877007702)","('pues', 0.02013502251137283)","('revolucion', 0.005997658964846097)","('urnas', 0.005973172952254532)","('toca', -0.0006712110106606562)"
416,"('los', 0.015940104878729378)","('interes', -0.0010493904460028242)","('y', 3.788792123098713e-05)","('de', 3.577015817249473e-05)","('el', -2.1349073047854266e-05)"
417,"('esmad', -0.0744727924083449)","('los', 0.04652966311533808)","('son', -0.029345608319967836)","('abolir', 0.0009066716589004055)","('su', -0.0007348550103819326)"
418,"('seguir', 0.04834694277862559)","('pais', -0.03832261092224418)","('los', 0.011979243559448332)","('nos', -0.0013840201637227594)","('hasta', 0.0005184526938882368)"
419,"('mate', -0.05955493632676181)","('coronavirus', 0.001390930623417612)","('bogota', -0.00037953130753864864)","('a', -0.0003099761947697825)","('no', -0.00020104634667538374)"
420,"('asi', 0.04731294109382879)","('son', -0.04296686214679228)","('contribucion', 0.0182860962837302)","('mejor', -0.015426147048337604)","('los', 0.008342860972288986)"
421,"('corrupcion', 0.02934271711798371)","('te', 6.866892579064726e-06)","('parece', 5.7203538522646785e-06)","('innecesario', 4.754629809362945e-06)","('denunciar', 4.640790789724317e-06)"
422,"('son', -0.05414257335603708)","('mal', 0.04603110207732855)","('estas', 0.010650187530407392)","('pues', 0.008356037305377359)","('puede', -0.0006444532891274708)"
423,"('poblacion', -0.08911707759394573)","('ano', -0.03576625308949706)","('formalizacion', 0.023675932656883655)","('administracion', -0.02270409342258112)","('distrital', -0.003583434863265827)"
424,"('en', 5.619344293914221e-32)","('policia', -4.2664981522946436e-32)","('caso', 2.933414168389561e-32)","('la', 2.834652857815259e-33)","('este', 1.5101373476195576e-34)"
425,"('valor', -0.08044286368365482)","('mujer', -0.022614310929679485)","('total', 0.006669823209940887)","('justicia', -0.0011007032123361694)","('colmo', 0.0008551653647920274)"
426,"('mas', 0.03375752973556396)","('casos', 4.189227169699793e-06)","('violencia', 3.6316535578968583e-06)","('se', 2.859642125850554e-06)","('de', 1.5295466494064357e-06)"
427,"('caen', -0.10197571633939644)","('los', 0.04261572160790445)","('banda', -0.0005439034781898576)","('que', -0.00045028777130322486)","('universidades', -0.0004331370194318511)"
428,"('iba', 0.03307056878921759)","('anos', 0.0296652202943961)","('via', -0.0160532898421026)","('arma', 0.00278969011632858)","('ataco', 0.0019717137455812815)"
429,"('menor', 0.08623431399077615)","('huir', -0.020810916812823196)","('yury', -0.019674580968250158)","('edad', 0.0192669454615855)","('anos', 0.019230410887045704)"
430,"('luz', -0.03595907010683789)","('edad', 0.0353363402396049)","('anos', 0.0326526235931193)","('rodriguez', -0.014107011803781362)","('arma', 0.007077372159697932)"
431,"('mal', 0.05127354790493789)","('anos', 0.04504383305001012)","('que', 0.0007414110158376484)","('porto', 0.0006258028692314633)","('termino', 0.0003408885959072153)"
432,"('estar', 0.015028874291526214)","('en', 2.0885631159631734e-06)","('bogota', 1.7897767370428787e-06)","('es', 1.774374175393516e-06)","('vivir', 1.2197428994445445e-06)"
433,"('los', 0.010105984951667353)","('dos', 0.009927737114550658)","('silencio', 0.0002087090222074793)","('increible', 0.00013812842632920355)","('el', -0.00013048358701350188)"
434,"('los', 0.01581667795894009)","('nos', -0.0011196919498610253)","('traslado', 2.3650069576915968e-05)","('protocolos', 2.266276455948355e-05)","('a', 2.262466505884175e-05)"
435,"('son', -0.061273891941055404)","('anos', 0.0265156984716275)","('distrital', -0.013075688916897223)","('los', 0.008670464421383237)","('mas', 0.008108162219448803)"
436,"('estupidez', -0.048420916760665206)","('ley', 0.04226146278671746)","('rector', -0.04062074106543633)","('constitucion', -0.010677787510403453)","('penal', -0.008773461190887993)"
437,"('los', 0.04300966943183945)","('control', -0.024759126552939274)","('d', 0.0006015802447038262)","('ya', -0.000577070030693174)","('creo', 0.0005653131064385946)"
438,"('usted', -0.07438326438380247)","('veo', 0.04344411257296069)","('inquietud', -0.017305928140979594)","('ruin', -0.01591249495400509)","('mujer', -0.015622881869875697)"
439,"('familiar', -0.029851861690719895)","('petro', -5.3820577210980914e-06)","('nuevo', -3.583130907558351e-06)","('ingreso', -3.301420206530641e-06)","('denuncio', -2.627123716826802e-06)"
440,"('son', -0.035096638948347525)","('estacion', 0.03251931930780578)","('nov', 0.014619464659666686)","('colaton', 0.00687702361558619)","('los', 0.0026428580966112126)"
441,"('son', -0.04017922889288949)","('sin', 0.025090380796788183)","('los', 0.023039085064627964)","('este', -0.0010749183124127298)","('traslado', -0.00047076960463422285)"
442,"('asi', 0.06861452560232466)","('seguir', 0.03395236677186802)","('situacion', -0.020528731202356737)","('jalon', -0.010217312256864985)","('en', 0.0004151782058925684)"
443,"('estigmatizacion', -0.02940093857681615)","('los', 0.02152042414515465)","('pues', 0.009927897367113043)","('vea', 0.002885200186743505)","('un', 0.0004414193083999045)"
444,"('violacion', 0.011414362321010117)","('los', 0.008884784515917923)","('comun', 0.0029078701750009537)","('orden', -0.0009583183422340031)","('trinchera', 0.000201538269449171)"
445,"('sexual', 0.028912096539321388)","('ddhh', -0.01877989830791283)","('jep', -0.012155672983665948)","('los', 0.008675906143324403)","('desaparicion', 0.007411867757343401)"
446,"('bus', 0.11122903728107927)","('militar', 0.03365303205451987)","('ladron', 0.017949921238136896)","('dentro', 0.0021608019278557752)","('a', 0.0019294665956371398)"
447,"('celular', -0.14409738486133805)","('mujer', -0.03496545266003142)","('a', -0.0011618184719676622)","('robarse', -0.0011597602458663261)","('su', -0.001126142790772681)"
448,"('lugar', 0.05465881571689026)","('combatir', -0.05169090940988582)","('via', -0.00692076931300281)","('de', 0.0003673659055917132)","('un', -0.00030468721197356185)"
449,"('especial', -0.033394901903924405)","('los', 0.03184079498747968)","('mas', 0.013733804817978265)","('delincuentes', -0.0007485639034521607)","('enfermera', 0.0005629088261636063)"
450,"('esmad', -0.09846032951428658)","('los', 0.05897689736343409)","('si', 0.0016194116786620548)","('el', -0.0010871911766561825)","('suenan', 0.0008672670641440348)"
451,"('poblacion', -0.11924864602354966)","('atencion', -0.0759732738310256)","('integral', -0.006953082339376193)","('articulo', -0.0016896181798537143)","('en', -0.0013800126414978268)"
452,"('bus', 0.10168560457502082)","('sitp', 0.07206635636325377)","('los', -0.05710491359316641)","('conductor', 0.01175018535623465)","('y', 0.0013079883603909716)"
453,"('usted', -0.11828964772403018)","('nin', 0.07443407195381145)","('hogar', -0.0609349059832527)","('favor', -0.029620563667489646)","('ente', 0.026457268139585606)"
454,"('que', 0.0)","('se', 0.0)","('entregue', 0.0)","('para', 0.0)","('callarla', 0.0)"
455,"('mejor', -0.03724596772582982)","('forro', -9.315834173886641e-06)","('el', -8.225823055046823e-06)","('robaron', -7.81399388230376e-06)","('me', -7.03197379626561e-06)"
