,feature1,feature2,feature3,feature4,feature5
51,"('sur', -0.016870627387275815)","('arma', 0.012508445442896164)","('coronavirus', -0.008870999518920304)","('celular', 0.006696086901794386)","('los', 0.000378608352293131)"
52,"('cali', -0.03663176414198775)","('medellin', 0.03513426150037796)","('edad', 0.017473215002174455)","('pais', 0.010117898257511531)","('las', 0.000328411150925993)"
53,"('asi', -0.014914411037867512)","('sin', -0.006436054283922483)","('manos', 0.0017874880647422034)","('en', 0.0003430972549013678)","('tomar', -0.00023599560605755328)"
54,"('medellin', 0.02728086950311483)","('florez', -0.010373776699714387)","('son', -0.005907945356008753)","('debe', 0.0005691796345614767)","('esta', -0.00036948846952209537)"
55,"('vandalos', 9.350377259574145e-33)","('sociales', 7.73310862007158e-33)","('inmundos', 5.9800641229213925e-33)","('basofias', 5.8995718620965195e-33)","('drogos', 5.447893165511101e-33)"
56,"('mil', -0.007819085680104835)","('drogadiccion', -0.0024777398951919024)","('son', 0.0013631630179906191)","('formacion', 0.0009737375428220785)","('actor', 0.0008498439559387218)"
57,"('los', -0.0020108381603035474)","('sobrepoblado', -3.6697572395821536e-07)","('toxico', -3.666263170575379e-07)","('un', -2.818141845452446e-07)","('inseguro', -2.7455304084422116e-07)"
58,"('corrupcion', -0.005768746530120573)","('mal', -0.003450504862846164)","('drogadiccion', -0.0009370872313431432)","('antro', -0.0007148061901144937)","('de', -0.0001388959691225134)"
59,"('mujer', -0.015224676518109844)","('ladron', -0.009225499733277433)","('estacion', 0.007150766320651706)","('delincuente', -0.00019501024377054573)","('atropellada', 0.00014970110308814273)"
60,"('mujer', -0.027102851322085994)","('los', 0.0013670962586152264)","('etc', -0.00011202689700570397)","('violencia', 8.278295298107964e-05)","('habria', -6.387280871397885e-05)"
61,"('sexual', 0.0038598617194482683)","('interpersonal', 0.0010221654895265608)","('muertes', -3.9151513490516524e-05)","('intrafamiliar', -2.2948684285341895e-05)","('violencia', -2.2496878318774505e-05)"
62,"('superior', 0.008791410649189113)","('hoy', -0.0061826514269822655)","('educacion', -0.00604413402147329)","('hp', -0.005927580225603318)","('los', 0.0021770686657197487)"
63,"('ied', 0.10066111360984872)","('aqui', 0.09959238424464718)","('estan', -0.05858924548350813)","('menor', -0.03521309240624908)","('cai', 0.028047440720371405)"
64,"('hoy', -0.006191504855348028)","('interior', -0.0041891406960041)","('institucion', -0.004074235126987727)","('nacional', -0.0027406212701074333)","('col', 0.002142525335360933)"
65,"('trancon', -0.012105091709088595)","('fds', 0.0027891765384407408)","('placa', -8.361086359384248e-05)","('paciencia', -7.71453392955431e-05)","('no', 5.742941124597079e-05)"
66,"('dos', -0.031781371774667354)","('policia', -6.511180988498131e-06)","('auxiliar', -6.040885940236145e-06)","('la', -5.081363729716003e-06)","('de', -3.020101263927115e-06)"
67,"('aqui', 0.039869250836107505)","('dos', -0.02460046626456601)","('lugar', -0.014210200338899439)","('anos', -0.007610969537629794)","('parque', -0.007030119146198932)"
68,"('andar', -0.011913691822284285)","('celular', 0.008790637124642895)","('de', 5.3348701827217644e-05)","('borracha', 4.7779839471150496e-05)","('por', 3.172950707550789e-05)"
69,"('van', -0.017083794079116456)","('volver', 0.008136685405412484)","('para', -0.00010488959168491126)","('a', -0.00010059137914355756)","('la', -7.43742450046536e-05)"
70,"('movil', -0.010728991531436544)","('bronx', 0.0006588595615043411)","('son', 0.0005572435844035859)","('esa', 0.00018933359834540146)","('moleste', -0.0001734029471271721)"
71,"('celular', 0.005201318664194064)","('adiccion', -0.001977857360930462)","('kawaii', -0.0019562636000003543)","('los', 0.00016550648343463076)","('forma', 7.372592671365867e-05)"
72,"('social', 0.013118241531727796)","('sin', -0.011549713170184498)","('ahi', -0.010630663341439488)","('peor', 0.010076504704471684)","('los', -0.0057687124308335455)"
73,"('asi', -0.03061596506476747)","('la', -4.401134684493331e-06)","('banda', -3.2617045860690446e-06)","('temible', -3.201250841094427e-06)","('operaba', -1.3195554618128752e-06)"
74,"('desarticulan', 0.0)","('banda', 0.0)","('dedicada', 0.0)","('al', 0.0)","('cosquilleo', 0.0)"
75,"('semaforos', 4.8583374869970316e-33)","('calle', 3.4665632629191534e-33)","('por', 3.193459211291928e-33)","('la', -2.6631360595817253e-33)","('taponada', 2.0749192101243204e-33)"
76,"('nos', 0.0006742966479461282)","('santi', -0.0003856079941795758)","('haga', -1.7136843450536214e-05)","('y', -1.4434354020354435e-05)","('quieres', 1.31720902688936e-05)"
77,"('man', -0.01174976083719988)","('seguir', -0.004087449958740654)","('imbecil', 0.0020368097947343535)","('miedo', 0.00019664228899165078)","('se', 0.0001286558062036173)"
78,"('ano', 0.030013162760064185)","('van', -0.021360758264153918)","('usted', -0.015684179055430892)","('com', 0.0145555761715761)","('los', -0.006333166495797982)"
79,"('mas', -0.00775923013561531)","('ciudad', -0.0013823236352286559)","('opcion', -0.0011724394340334252)","('real', -0.0008341028408659385)","('no', 0.0002181715496970517)"
80,"('edad', 0.018132846674611524)","('hoy', -0.017033583571003732)","('ley', -0.011752857565011019)","('policias', 0.0003222105352659771)","('la', 0.0002604574348167547)"
81,"('edad', 0.01837284959262008)","('hoy', -0.016895433785239927)","('ley', -0.011772709378291151)","('agredieron', -0.00020737648798041744)","('ustedes', -0.00015077520766056888)"
82,"('seguramente', 0.0)","('tenian', 0.0)","('en', 0.0)","('mente', 0.0)","('el', 0.0)"
83,"('tres', 0.015452311423172152)","('hoy', -0.00937453036679592)","('accion', -0.0037205381913132368)","('delincuencial', -0.0033039003511571834)","('los', -0.0011778759676374952)"
84,"('dias', 0.0050206403805338)","('los', -0.004161748751095617)","('una', 5.312926306582481e-05)","('aplastan', 4.4590025718654906e-05)","('que', -4.083882795740997e-05)"
85,"('asco', 0.03585017022823356)","('da', -0.026165249112512397)","('mas', -0.013414512938498071)","('los', -0.010228596678190897)","('la', -0.0012212081955836186)"
86,"('de', 4.7516887807112715e-33)","('la', -2.2345266086984127e-33)","('conozca', 1.8165294342659023e-33)","('historia', -1.63498469808536e-33)","('pareja', -4.3671199234645503e-35)"
87,"('los', -0.0016239347394297063)","('cayeron', 0.00038792039486083846)","('transmilenio', -1.138466622255291e-05)","('de', -7.758006204406273e-06)","('robo', -7.745544051786379e-06)"
88,"('medellin', 0.04609774524178472)","('de', 1.147712970296814e-05)","('que', 1.0065591888968789e-05)","('habitante', 6.663923688857784e-06)","('descaro', 5.936467244806367e-06)"
89,"('distrital', -0.005667922352281042)","('administracion', -0.004966907249250041)","('comision', 0.002763450049302994)","('mes', 0.0006310563586554378)","('la', -0.00019953402135508867)"
90,"('da', -0.013036648304886414)","('hoy', -0.006235091553473123)","('los', 0.003780289469686064)","('mejor', 0.0017402665506105386)","('un', -0.0001695148109920262)"
91,"('nacional', -0.009319758407645132)","('la', -1.7332900346183244e-06)","('de', -1.5399639365552374e-06)","('estudiantes', -1.3730067495362841e-06)","('universidad', -1.3035688452237218e-06)"
92,"('favor', -0.02520285909249887)","('luminarias', -5.72385867413476e-06)","('calle', -4.998037214301972e-06)","('la', -3.6117012004452363e-06)","('de', -2.9116831675451797e-06)"
93,"('social', 0.015978366033730564)","('lider', -0.013378547593207736)","('defensor', -0.00618146628561043)","('celular', 0.005423843005074084)","('ser', 0.004740677827494122)"
94,"('mujer', -0.008595158689661517)","('ahi', -0.006405018283652944)","('temor', -0.006012702822987936)","('ser', 0.0048914414236029885)","('dias', 0.002603162164914976)"
95,"('ilegal', 0.030311458900747233)","('pais', 0.011130005438213748)","('poblacion', -0.0031048662429926195)","('un', -0.00022929195123374272)","('sobre', 0.00016521614591372773)"
96,"('sexual', 0.002178773855475488)","('los', -0.0006311283118376553)","('son', 0.00061987161578449)","('todos', 0.0001500674095809347)","('que', -0.00010377467694828203)"
97,"('investigan', 0.0)","('presunto', 0.0)","('robo', 0.0)","('por', 0.0)","('parte', 0.0)"
98,"('es', 0.0)","('que', 0.0)","('salio', 0.0)","('drogada', 0.0)","('del', 0.0)"
99,"('da', -0.01730323371189263)","('ver', 0.008937849143624804)","('impresion', -0.0033831017093660684)","('son', -0.001757513691810362)","('drogas', 0.0017257609582913072)"
100,"('condicion', -0.011010119506176754)","('atentos', -2.180619886349655e-06)","('no', -2.1774670181229467e-06)","('la', -2.121287965142526e-06)","('aumenta', -1.5797764338245428e-06)"
101,"('bus', -0.006405388132645945)","('mas', -0.005204622857811046)","('sur', -0.004190127469398532)","('sitp', -0.0034699994641210798)","('usuarios', 0.00032727286263297615)"
102,"('dos', -0.0109093963572728)","('bus', -0.007548152687307842)","('dio', -0.004194286418746964)","('re', 0.003004289151046188)","('atencion', 0.002604078557979547)"
103,"('conductor', -0.019146195943054795)","('beat', 0.0036403582119410275)","('en', -0.00026696389622827936)","('y', -0.00022121168712971816)","('un', -0.00021678798349591592)"
104,"('ciudad', -0.006156491284729009)","('nos', 0.0016990519372454642)","('los', 0.0003225732381328176)","('pero', -8.772115953131636e-05)","('pulico', 6.0754486194221535e-05)"
105,"('hoy', -0.013699628077361973)","('garciam', 0.002188117526538585)","('seguridad', -0.0002014073698882077)","('hacer', 0.0001351258180476553)","('lo', -0.00010044661895897626)"
106,"('va', -0.01781618758078251)","('los', 0.0028093250059447908)","('unidad', 0.0016239398026791794)","('intensivos', -0.00013886588682119965)","('muchas', 0.0001298775188979336)"
107,"('lo', 0.0)","('drogo', 0.0)","('con', 0.0)","('escopolamina', 0.0)","('tambien', 0.0)"
108,"('estan', -0.01786745942930973)","('los', 0.005670564353506474)","('darte', -0.00016568885855774312)","('cuanta', -0.00016040260940966122)","('de', -0.00013775818586872864)"
109,"('celular', 0.010110336461439346)","('un', 1.1111129993953804e-06)","('roba', 9.111528545396861e-07)","('se', 8.187125407089427e-07)","('quien', 7.21829053685686e-07)"
110,"('aqui', 0.0659757535879662)","('caos', -0.017245082563194684)","('estan', -0.01417851061275274)","('administracion', -0.012511560982433306)","('ciudad', -0.01094406318113547)"
111,"('taxi', 0.04593250556459857)","('a', 8.258290673288873e-06)","('y', 6.562456156097079e-06)","('estadounidense', 5.924657305326232e-06)","('llego', 5.269009391221682e-06)"
112,"('mas', -0.005206707489680247)","('ahi', -0.004860737193001865)","('hoy', -0.00404059036023642)","('shock', 0.0030441775338024874)","('camion', -0.002339155853726126)"
113,"('ano', 0.01142984219664584)","('va', -0.011197090964932743)","('algun', -0.008748789625507482)","('peor', 0.006596982326470641)","('lugar', -0.005186357726014085)"
114,"('favor', -0.010280807769321342)","('los', 0.010271047349523506)","('ahi', -0.007837939276368222)","('ayuda', -0.000311315043700323)","('vidrios', 0.00028052728447557936)"
115,"('bus', -0.006210314969482527)","('conductor', -0.00592676181439593)","('pm', -0.00296551156547332)","('eitb', 0.002834220161761306)","('fin', -0.002710511724941349)"
116,"('paz', -0.008558568248245078)","('admitalon', 0.00018836080737178325)","('se', -0.00010532940350675928)","('foto', -8.985090619799616e-05)","('tomar', 7.815988402443578e-05)"
117,"('son', -0.0031684823547039435)","('los', -0.00018077303639979625)","('la', -6.0892783560805106e-05)","('policia', -3.128981713125001e-05)","('ladrones', 2.4135890519394545e-05)"
118,"('celular', 0.010108497620778208)","('fijo', -2.9505679735226934e-06)","('el', -2.7349383108420775e-06)","('por', -2.2540855461275293e-06)","('robarles', -1.9809158475519194e-06)"
119,"('mas', -0.004929947225579972)","('caos', -0.004249477972571202)","('facil', -0.0031176692759019645)","('los', 0.002225996012261911)","('poblacion', 0.001516073373777324)"
120,"('nacional', -0.005929728223685236)","('parque', -0.0010911897076657487)","('ninas', 0.00013557972431699008)","('contra', -0.00011108630338152014)","('violencia', -9.563817356757857e-05)"
121,"('va', -0.009179672952808283)","('algun', -0.004362082385149093)","('los', 0.0015134760305384211)","('cual', -0.0013195357697148402)","('echar', 0.0012897707609293985)"
122,"('sexual', 0.004136816814169436)","('bo', -0.0033167076107847625)","('los', -0.0009800032589986078)","('riesgos', 5.530994604579195e-05)","('prevenir', 5.403421771294487e-05)"
123,"('violacion', -0.010263451371765016)","('dolor', -0.0039750182653798365)","('los', 0.0025062797289952254)","('simplemente', 0.00013463747740829292)","('por', 0.0001055012376905644)"
124,"('peor', 0.015159547208635151)","('corrupcion', -0.011087852985165104)","('ciudad', -0.006735098663452957)","('pais', 0.005964348910926157)","('los', -0.0019605770797256846)"
125,"('bus', -0.013626669342887095)","('da', -0.009953600081005463)","('nos', 0.002499873130959442)","('smog', 0.0020943224844517986)","('los', 0.0015834619642660474)"
126,"('esmad', -0.01566451949582326)","('parque', 0.002272184489650632)","('nacional', -0.0019692537832559074)","('son', 0.0013032192289777942)","('el', -0.00014497522269046715)"
127,"('dos', -0.03178050115252061)","('delincuencia', -6.246817960429372e-06)","('desarticula', -5.38776287507639e-06)","('grupos', -4.958962596314442e-06)","('de', -2.5796025684664744e-06)"
128,"('debil', -0.004445540331163949)","('los', 0.0008029945306661781)","('para', 9.28452500645309e-05)","('frente', -6.81973686198831e-05)","('pone', -6.465626714479612e-05)"
129,"('sln', -0.002560908642717243)","('demagogia', -6.770318268433942e-07)","('pura', -6.401419435474685e-07)","('el', -5.480166979390211e-07)","('de', -4.448214790042353e-07)"
130,"('vias', -0.009839975758561777)","('nacional', -0.003577660238182496)","('parque', 0.003217689818942586)","('masivo', -0.00019294457394054232)","('cientos', -0.00014156238969401786)"
131,"('actuacion', -0.0069333803254952595)","('col', 0.00040282055296959196)","('y', -8.151669587780744e-05)","('del', 5.746091036917395e-05)","('contra', -4.179933836964505e-05)"
132,"('carcel', -0.02694059081178843)","('los', 0.005826288367586844)","('todos', -0.0001472684643217679)","('uno', 0.00010770161783988467)","('de', 0.00010057158000616217)"
133,"('los', -0.002010947869168134)","('todos', -4.1369553540671627e-07)","('hay', -3.5384939519205274e-07)","('reportar', -3.480022601461736e-07)","('que', -2.9051584412222e-07)"
134,"('un', 5.738021324578356e-33)","('cerrrado', 4.787087688025437e-33)","('publico', 1.59788645192453e-33)","('espacio', 1.2345568546748224e-33)","('es', 1.079755629916134e-33)"
135,"('va', -0.013225830112695647)","('ayer', -0.006536092027090694)","('mejor', 0.0021250232121554974)","('dia', -0.0008775361926830589)","('solo', 0.00020491183041055638)"
136,"('circular', 0.0040835065504221165)","('roosevelt', -0.0031565109936578144)","('poblacion', -0.002269312788792726)","('una', -0.00013154952154436573)","('al', -8.168522636044451e-05)"
137,"('razon', -0.008475122070855655)","('tiene', -2.1626174864772403e-06)","('toda', -2.0007710567619443e-06)","('dr', -1.8508547112708996e-06)","('la', -1.7339244781076766e-06)"
138,"('edad', 0.01111188952051862)","('chad', -0.009141118770392991)","('oposicion', -0.007841791209833865)","('ser', 0.006710887620686842)","('anos', -0.0056615181597086195)"
139,"('mujer', -0.008820252773305047)","('violacion', -0.006787127765043122)","('pais', 0.005279396526076535)","('anos', -0.0023752555889645986)","('familiar', -0.0009842312087587094)"
140,"('asi', -0.0110221254272063)","('son', 0.002832759782568303)","('lugar', -0.002293679059841999)","('lopez', -0.002211313119792372)","('plan', -0.0014943956108611912)"
141,"('ex', 0.023416255959778212)","('senor', -0.022058165684341696)","('los', -0.003784362147738223)","('fueron', 0.0003807424825368499)","('fiestas', -0.000291861509977403)"
142,"('dos', -0.015593880642196186)","('los', 0.00340075735860633)","('anos', -0.003105010182769482)","('hombre', 0.0020553162340600103)","('su', 0.00019921821461955217)"
143,"('director', 0.051358317036483844)","('capital', -0.023811921430224946)","('reunion', -0.015839819665793023)","('pais', 0.015472385062003826)","('sector', -0.005371233547661038)"
144,"('mujer', -0.00664788168289136)","('va', -0.0063820587635817095)","('algun', -0.003933722827323194)","('usa', 0.00034658575962260283)","('corruptos', 0.00018324991123146284)"
145,"('ningun', -0.009989265440687322)","('app', -0.0012645995509271717)","('son', -0.00032755112267291304)","('transnacional', 0.00027066094229753735)","('ej', 0.00020340219925389717)"
146,"('favor', -0.01020099320099359)","('mas', -0.008579289403188733)","('los', 0.004160340730752996)","('super', 0.0026775552879814333)","('esta', -0.00018483881928692852)"
147,"('social', 0.024890261330340443)","('lider', -0.023139627864589632)","('interior', -0.016111343873540095)","('ver', 0.012963132138891114)","('celular', 0.0074007544135627325)"
148,"('urge', 0.023301071976371625)","('situacion', -0.014309138623290162)","('sin', -0.012004776736647852)","('hoy', -0.009096856426117085)","('celular', 0.007521264794971687)"
149,"('mujer', -0.019881966531089357)","('hombre', 0.00630083517430463)","('estos', 0.0002716229869923439)","('habia', -0.00025217259448275355)","('que', -0.00024058127929035722)"
150,"('celular', 0.012369711513356463)","('mal', -0.003761050178377709)","('anda', -0.003549742511285379)","('usd', -0.0025978585748607902)","('que', 0.0001282575855249016)"
151,"('mas', -0.007584112575213335)","('los', 0.005945232471949533)","('vial', -0.005006451506607885)","('iluminacion', 0.0023186215597226175)","('senalizacion', 0.002224017843131561)"
152,"('mas', -0.006738627494206724)","('bien', -0.0030053757614306575)","('produccion', 0.002590102940589973)","('bici', -0.0021503368162785787)","('ciudad', -0.001826518267515245)"
153,"('esmad', -0.030106747565033953)","('y', -6.334629188467976e-06)","('en', -5.506742720922946e-06)","('lo', -5.401362352216017e-06)","('del', -4.8641482762007976e-06)"
154,"('peor', 0.014922137414991573)","('da', -0.0146537654592122)","('estan', -0.010922565366801772)","('temor', -0.008574961901679582)","('llenos', -0.00039776901934270346)"
155,"('jardin', -0.007167692485713037)","('infantil', -0.006183797552040987)","('los', 0.0024296816867187786)","('se', 0.0001083881627385762)","('dinero', -9.594712211036486e-05)"
156,"('dan', -0.019350235060309064)","('los', 0.004529408333706774)","('de', -0.0002425856090081425)","('la', -0.000197886986105109)","('porque', -0.00018289892383250173)"
157,"('casi', -0.015721951561740694)","('son', 0.00034944127667955056)","('en', -0.00016018792242172183)","('pandemia', -0.00014829877730322214)","('mitad', -0.00012406000050073268)"
158,"('situacion', -0.023639342220199026)","('normal', 0.020604075484492893)","('institucion', -0.019161049254982215)","('superior', 0.01846397086739032)","('sexual', -0.0003720385771321278)"
159,"('los', -0.0020108953953643233)","('el', -2.688205136101663e-07)","('pero', -2.2662492167573725e-07)","('baja', -2.203321578788396e-07)","('hurto', -1.6398093744640402e-07)"
160,"('bus', -0.018866326269995428)","('escolar', 0.003375169056570301)","('entregan', -0.00022460322618041267)","('lesionados', -0.00022051610112244302)","('accidente', -0.0002183774227323229)"
161,"('edad', 0.009279835284438527)","('lider', -0.007257719319573809)","('mas', -0.006523527266400419)","('ayer', -0.005754743703603333)","('hoy', -0.005633501865313837)"
162,"('celular', 0.007135436764965)","('oye', -0.004433852655441127)","('defensor', -0.0036019715120865054)","('arley', -0.00017098438636263714)","('un', -0.00011734529012636443)"
163,"('sitp', -0.023147815216206194)","('tiempo', -3.924282758784237e-06)","('en', -2.8343097738507623e-06)","('vivo', -2.70992362926548e-06)","('el', -2.345962796853455e-06)"
164,"('estan', -0.011227887008620804)","('mas', -0.010056942633004681)","('dis', 0.006980227519963565)","('la', -0.00020857366646406147)","('el', -0.0001813503083015993)"
165,"('medellin', 0.0461001015218381)","('habitante', 1.0049242142586123e-05)","('calle', 8.71218285688656e-06)","('habria', 7.0610536786147375e-06)","('de', 6.43521440559976e-06)"
166,"('sexual', 0.0060591588315406335)","('jurisdiccion', -0.0048372043918491255)","('paz', -0.00437149717644068)","('nacional', -0.0030887954798447972)","('especial', -0.001565392489050066)"
167,"('estar', -0.009981923678753786)","('deben', -6.22263228112689e-07)","('ya', -6.210327453568979e-07)","('libertad', -6.001461671200994e-07)","('en', -2.535451449028393e-07)"
168,"('sur', -0.005875006303323807)","('sitp', -0.005736176724420747)","('jardin', -0.0025537696617350812)","('infantil', -0.0021235434839558423)","('arder', 0.002116374622811755)"
